F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0719	1.8868e+005	0.5159	0.8146	0.9767	0.0000	0.0000	0.9767	0.9767	0.9767	0.0000	0.0000	
0.0729	1.8848e+005	0.5159	0.8141	0.9765	0.0000	0.0000	0.9765	0.9765	0.9765	0.0000	0.0000	
0.0739	1.8828e+005	0.5158	0.8136	0.9763	0.0000	0.0000	0.9763	0.9763	0.9763	0.0000	0.0000	
0.0749	1.8807e+005	0.5144	0.8126	0.9761	0.0000	0.0000	0.9761	0.9761	0.9761	0.0000	0.0000	
0.0759	1.8787e+005	0.5144	0.8122	0.9760	0.0000	0.0000	0.9760	0.9760	0.9760	0.0000	0.0000	
0.0769	1.8767e+005	0.5144	0.8117	0.9758	0.0000	0.0000	0.9758	0.9758	0.9758	0.0000	0.0000	
0.0779	1.8746e+005	0.5144	0.8114	0.9756	0.0000	0.0000	0.9756	0.9756	0.9756	0.0000	0.0000	
0.0789	1.8726e+005	0.5142	0.8110	0.9754	0.0000	0.0000	0.9754	0.9754	0.9754	0.0000	0.0000	
0.0799	1.8706e+005	0.5142	0.8105	0.9752	0.0000	0.0000	0.9752	0.9752	0.9752	0.0000	0.0000	
0.0809	1.8686e+005	0.5142	0.8101	0.9750	0.0000	0.0000	0.9750	0.9750	0.9750	0.0000	0.0000	
0.0819	1.8665e+005	0.5142	0.8097	0.9748	0.0000	0.0000	0.9748	0.9748	0.9748	0.0000	0.0000	
0.0829	1.8645e+005	0.5142	0.8093	0.9746	0.0000	0.0000	0.9746	0.9746	0.9746	0.0000	0.0000	
0.0839	1.8625e+005	0.5111	0.8079	0.9744	0.0000	0.0000	0.9744	0.9744	0.9744	0.0000	0.0000	
0.0849	1.8604e+005	0.4952	0.8035	0.9742	0.0000	0.0000	0.9742	0.9742	0.9742	0.0000	0.0000	
0.0859	1.8584e+005	0.4793	0.7992	0.9740	0.0000	0.0000	0.9740	0.9740	0.9740	0.0000	0.0000	
0.0869	1.8564e+005	0.4633	0.7948	0.9738	0.0000	0.0000	0.9738	0.9738	0.9738	0.0000	0.0000	
0.0879	1.8544e+005	0.4508	0.7912	0.9736	0.0000	0.0000	0.9736	0.9736	0.9736	0.0000	0.0000	
0.0889	1.8523e+005	0.4508	0.7908	0.9734	0.0000	0.0000	0.9734	0.9734	0.9734	0.0000	0.0000	
0.0899	1.8503e+005	0.4504	0.7901	0.9731	0.0000	0.0000	0.9731	0.9731	0.9731	0.0000	0.0000	
0.0909	1.8483e+005	0.4504	0.7897	0.9729	0.0000	0.0000	0.9729	0.9729	0.9729	0.0000	0.0000	
0.0919	1.8462e+005	0.4504	0.7891	0.9727	0.0000	0.0000	0.9727	0.9727	0.9727	0.0000	0.0000	
0.0929	1.8442e+005	0.4504	0.7885	0.9725	0.0000	0.0000	0.9725	0.9725	0.9725	0.0000	0.0000	
0.0939	1.8422e+005	0.4504	0.7881	0.9722	0.0000	0.0000	0.9722	0.9722	0.9722	0.0000	0.0000	
0.0949	1.8401e+005	0.4465	0.7864	0.9720	0.0000	0.0000	0.9720	0.9720	0.9720	0.0000	0.0000	
0.0959	1.8381e+005	0.4458	0.7857	0.9717	0.0000	0.0000	0.9717	0.9717	0.9717	0.0000	0.0000	
