F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0959	1.8474e+005	0.9028	0.9558	0.9906	0.9752	0.0063	0.9607	0.9689	0.9728	0.0000	0.0000	
0.0969	1.8454e+005	0.9019	0.9553	0.9904	0.9749	0.0064	0.9602	0.9684	0.9723	0.0000	0.0000	
0.0979	1.8434e+005	0.9005	0.9547	0.9902	0.9745	0.0064	0.9598	0.9680	0.9719	0.0000	0.0000	
0.0989	1.8413e+005	0.8997	0.9542	0.9900	0.9742	0.0065	0.9593	0.9675	0.9714	0.0000	0.0000	
0.0998	1.8393e+005	0.8988	0.9537	0.9898	0.9738	0.0066	0.9588	0.9671	0.9709	0.0000	0.0000	
0.1008	1.8372e+005	0.8976	0.9532	0.9896	0.9735	0.0067	0.9583	0.9666	0.9704	0.0000	0.0000	
0.1018	1.8352e+005	0.8966	0.9526	0.9894	0.9731	0.0068	0.9578	0.9661	0.9700	0.0000	0.0000	
0.1028	1.8332e+005	0.8956	0.9521	0.9892	0.9728	0.0069	0.9573	0.9656	0.9695	0.0000	0.0000	
0.1038	1.8311e+005	0.8950	0.9517	0.9890	0.9724	0.0070	0.9568	0.9652	0.9690	0.0000	0.0000	
0.1048	1.8291e+005	0.8937	0.9511	0.9888	0.9720	0.0071	0.9563	0.9647	0.9685	0.0000	0.0000	
0.1058	1.827e+005	0.8929	0.9506	0.9886	0.9717	0.0072	0.9558	0.9642	0.9681	0.0000	0.0000	
0.1068	1.825e+005	0.8924	0.9502	0.9884	0.9713	0.0073	0.9553	0.9638	0.9676	0.0000	0.0000	
0.1078	1.823e+005	0.8918	0.9497	0.9882	0.9710	0.0074	0.9548	0.9633	0.9672	0.0000	0.0000	
0.1088	1.8209e+005	0.8913	0.9493	0.9880	0.9706	0.0075	0.9543	0.9628	0.9667	0.0000	0.0000	
0.1098	1.8189e+005	0.8899	0.9487	0.9879	0.9702	0.0075	0.9538	0.9624	0.9662	0.0000	0.0000	
0.1108	1.8168e+005	0.8888	0.9481	0.9877	0.9699	0.0076	0.9533	0.9619	0.9657	0.0000	0.0000	
0.1118	1.8148e+005	0.8876	0.9475	0.9875	0.9695	0.0077	0.9528	0.9614	0.9653	0.0000	0.0000	
0.1128	1.8128e+005	0.8844	0.9465	0.9872	0.9691	0.0078	0.9523	0.9609	0.9648	0.0000	0.0000	
0.1138	1.8107e+005	0.8838	0.9460	0.9870	0.9688	0.0079	0.9518	0.9604	0.9643	0.0000	0.0000	
0.1148	1.8087e+005	0.8838	0.9457	0.9867	0.9683	0.0080	0.9513	0.9599	0.9636	0.0000	0.0000	
0.1158	1.8066e+005	0.8835	0.9453	0.9864	0.9679	0.0081	0.9508	0.9593	0.9630	0.0000	0.0000	
0.1168	1.8046e+005	0.8820	0.9446	0.9862	0.9675	0.0082	0.9503	0.9588	0.9625	0.0000	0.0000	
0.1178	1.8026e+005	0.8805	0.9439	0.9859	0.9672	0.0083	0.9498	0.9583	0.9620	0.0000	0.0000	
0.1188	1.8005e+005	0.8791	0.9433	0.9857	0.9668	0.0084	0.9493	0.9578	0.9615	0.0000	0.0000	
0.1198	1.7985e+005	0.8784	0.9428	0.9855	0.9664	0.0085	0.9487	0.9573	0.9610	0.0000	0.0000	
0.1208	1.7964e+005	0.8778	0.9424	0.9853	0.9660	0.0086	0.9482	0.9568	0.9604	0.0000	0.0000	
0.1218	1.7944e+005	0.8769	0.9418	0.9851	0.9657	0.0087	0.9477	0.9563	0.9599	0.0000	0.0000	
0.1228	1.7924e+005	0.8756	0.9412	0.9848	0.9653	0.0088	0.9472	0.9558	0.9594	0.0000	0.0000	
