F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0489	1.9335e+005	0.5342	0.8290	0.9798	0.0000	0.0000	0.9798	0.9798	0.9798	0.0000	0.0000	
0.0499	1.9315e+005	0.5328	0.8282	0.9798	0.0000	0.0000	0.9798	0.9798	0.9798	0.0000	0.0000	
0.0509	1.9295e+005	0.5326	0.8277	0.9798	0.0000	0.0000	0.9798	0.9798	0.9798	0.0000	0.0000	
0.0519	1.9274e+005	0.5326	0.8274	0.9797	0.0000	0.0000	0.9797	0.9797	0.9797	0.0000	0.0000	
0.0529	1.9254e+005	0.5325	0.8271	0.9797	0.0000	0.0000	0.9797	0.9797	0.9797	0.0000	0.0000	
0.0539	1.9234e+005	0.5323	0.8266	0.9796	0.0000	0.0000	0.9796	0.9796	0.9796	0.0000	0.0000	
0.0549	1.9213e+005	0.5322	0.8262	0.9796	0.0000	0.0000	0.9796	0.9796	0.9796	0.0000	0.0000	
0.0559	1.9193e+005	0.5322	0.8259	0.9795	0.0000	0.0000	0.9795	0.9795	0.9795	0.0000	0.0000	
0.0569	1.9173e+005	0.5321	0.8255	0.9795	0.0000	0.0000	0.9795	0.9795	0.9795	0.0000	0.0000	
0.0579	1.9152e+005	0.5319	0.8250	0.9794	0.0000	0.0000	0.9794	0.9794	0.9794	0.0000	0.0000	
0.0589	1.9132e+005	0.5318	0.8244	0.9793	0.0000	0.0000	0.9793	0.9793	0.9793	0.0000	0.0000	
0.0599	1.9112e+005	0.5318	0.8240	0.9793	0.0000	0.0000	0.9793	0.9793	0.9793	0.0000	0.0000	
0.0609	1.9092e+005	0.5311	0.8233	0.9792	0.0000	0.0000	0.9792	0.9792	0.9792	0.0000	0.0000	
0.0619	1.9071e+005	0.5311	0.8230	0.9791	0.0000	0.0000	0.9791	0.9791	0.9791	0.0000	0.0000	
0.0629	1.9051e+005	0.5309	0.8226	0.9790	0.0000	0.0000	0.9790	0.9790	0.9790	0.0000	0.0000	
0.0639	1.9031e+005	0.5299	0.8219	0.9790	0.0000	0.0000	0.9790	0.9790	0.9790	0.0000	0.0000	
0.0649	1.901e+005	0.5290	0.8211	0.9789	0.0000	0.0000	0.9789	0.9789	0.9789	0.0000	0.0000	
0.0659	1.899e+005	0.5288	0.8207	0.9788	0.0000	0.0000	0.9788	0.9788	0.9788	0.0000	0.0000	
0.0669	1.897e+005	0.5287	0.8203	0.9787	0.0000	0.0000	0.9787	0.9787	0.9787	0.0000	0.0000	
