F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0350	1.9719e+005	0.9644	0.9852	0.9985	0.9928	0.0018	0.9878	0.9916	0.9942	0.0000	0.0000	
0.0360	1.9698e+005	0.9632	0.9847	0.9984	0.9925	0.0019	0.9874	0.9913	0.9939	0.0000	0.0000	
0.0370	1.9678e+005	0.9626	0.9843	0.9983	0.9923	0.0019	0.9870	0.9910	0.9937	0.0000	0.0000	
0.0379	1.9658e+005	0.9611	0.9838	0.9983	0.9920	0.0020	0.9866	0.9907	0.9935	0.0000	0.0000	
0.0389	1.9637e+005	0.9606	0.9834	0.9982	0.9918	0.0021	0.9861	0.9904	0.9933	0.0000	0.0000	
0.0399	1.9617e+005	0.9596	0.9830	0.9981	0.9915	0.0021	0.9857	0.9901	0.9931	0.0000	0.0000	
0.0409	1.9596e+005	0.9593	0.9827	0.9981	0.9913	0.0022	0.9853	0.9898	0.9928	0.0000	0.0000	
0.0419	1.9576e+005	0.9587	0.9824	0.9980	0.9910	0.0023	0.9849	0.9895	0.9926	0.0000	0.0000	
0.0429	1.9556e+005	0.9578	0.9819	0.9979	0.9908	0.0023	0.9844	0.9892	0.9924	0.0000	0.0000	
0.0439	1.9535e+005	0.9571	0.9815	0.9979	0.9905	0.0024	0.9840	0.9889	0.9922	0.0000	0.0000	
0.0449	1.9515e+005	0.9563	0.9811	0.9978	0.9902	0.0025	0.9836	0.9886	0.9919	0.0000	0.0000	
0.0459	1.9494e+005	0.9556	0.9807	0.9977	0.9900	0.0025	0.9831	0.9883	0.9917	0.0000	0.0000	
0.0469	1.9474e+005	0.9550	0.9804	0.9977	0.9897	0.0026	0.9827	0.9880	0.9915	0.0000	0.0000	
0.0479	1.9454e+005	0.9541	0.9799	0.9976	0.9895	0.0027	0.9823	0.9877	0.9913	0.0000	0.0000	
0.0489	1.9433e+005	0.9523	0.9793	0.9975	0.9892	0.0027	0.9818	0.9873	0.9910	0.0000	0.0000	
0.0499	1.9413e+005	0.9511	0.9788	0.9974	0.9889	0.0028	0.9814	0.9870	0.9908	0.0000	0.0000	
0.0509	1.9392e+005	0.9499	0.9782	0.9974	0.9887	0.0029	0.9809	0.9867	0.9906	0.0000	0.0000	
0.0519	1.9372e+005	0.9481	0.9776	0.9973	0.9884	0.0029	0.9805	0.9864	0.9903	0.0000	0.0000	
0.0529	1.9352e+005	0.9461	0.9768	0.9972	0.9881	0.0030	0.9801	0.9861	0.9901	0.0000	0.0000	
0.0539	1.9331e+005	0.9432	0.9759	0.9971	0.9878	0.0031	0.9796	0.9858	0.9899	0.0000	0.0000	
0.0549	1.9311e+005	0.9403	0.9750	0.9970	0.9876	0.0031	0.9792	0.9854	0.9896	0.0000	0.0000	
0.0559	1.929e+005	0.9384	0.9743	0.9969	0.9873	0.0032	0.9787	0.9851	0.9893	0.0000	0.0000	
0.0569	1.927e+005	0.9363	0.9735	0.9968	0.9870	0.0033	0.9783	0.9848	0.9891	0.0000	0.0000	
0.0579	1.925e+005	0.9344	0.9728	0.9967	0.9867	0.0033	0.9778	0.9844	0.9888	0.0000	0.0000	
0.0589	1.9229e+005	0.9321	0.9720	0.9966	0.9864	0.0034	0.9774	0.9841	0.9885	0.0000	0.0000	
0.0599	1.9209e+005	0.9300	0.9712	0.9965	0.9861	0.0035	0.9769	0.9837	0.9882	0.0000	0.0000	
0.0609	1.9188e+005	0.9280	0.9705	0.9964	0.9858	0.0036	0.9764	0.9834	0.9879	0.0000	0.0000	
0.0619	1.9168e+005	0.9267	0.9699	0.9963	0.9855	0.0036	0.9760	0.9830	0.9876	0.0000	0.0000	
0.0629	1.9148e+005	0.9252	0.9693	0.9962	0.9852	0.0037	0.9755	0.9826	0.9873	0.0000	0.0000	
0.0639	1.9127e+005	0.9231	0.9686	0.9960	0.9849	0.0038	0.9751	0.9822	0.9870	0.0000	0.0000	
0.0649	1.9107e+005	0.9217	0.9680	0.9959	0.9846	0.0039	0.9746	0.9819	0.9866	0.0000	0.0000	
0.0659	1.9086e+005	0.9201	0.9673	0.9958	0.9843	0.0040	0.9741	0.9815	0.9863	0.0000	0.0000	
0.0669	1.9066e+005	0.9185	0.9667	0.9956	0.9840	0.0040	0.9737	0.9811	0.9859	0.0000	0.0000	
0.0679	1.9046e+005	0.9169	0.9660	0.9955	0.9837	0.0041	0.9732	0.9807	0.9856	0.0000	0.0000	
0.0689	1.9025e+005	0.9152	0.9653	0.9953	0.9834	0.0042	0.9727	0.9803	0.9852	0.0000	0.0000	
0.0699	1.9005e+005	0.9135	0.9646	0.9952	0.9831	0.0043	0.9723	0.9799	0.9849	0.0000	0.0000	
0.0709	1.8984e+005	0.9118	0.9640	0.9951	0.9827	0.0044	0.9718	0.9795	0.9846	0.0000	0.0000	
0.0719	1.8964e+005	0.9107	0.9635	0.9949	0.9824	0.0044	0.9713	0.9791	0.9842	0.0000	0.0000	
0.0729	1.8944e+005	0.9088	0.9627	0.9948	0.9821	0.0045	0.9708	0.9787	0.9838	0.0000	0.0000	
0.0739	1.8923e+005	0.9074	0.9621	0.9946	0.9818	0.0046	0.9704	0.9783	0.9835	0.0000	0.0000	
0.0749	1.8903e+005	0.9058	0.9615	0.9945	0.9815	0.0047	0.9699	0.9780	0.9831	0.0000	0.0000	
0.0759	1.8882e+005	0.9037	0.9607	0.9943	0.9811	0.0048	0.9694	0.9775	0.9828	0.0000	0.0000	
0.0769	1.8862e+005	0.9019	0.9600	0.9942	0.9808	0.0048	0.9689	0.9771	0.9824	0.0000	0.0000	
0.0779	1.8842e+005	0.9011	0.9595	0.9940	0.9805	0.0049	0.9684	0.9767	0.9819	0.0000	0.0000	
0.0789	1.8821e+005	0.9003	0.9590	0.9937	0.9801	0.0050	0.9679	0.9762	0.9814	0.0000	0.0000	
0.0799	1.8801e+005	0.8987	0.9583	0.9935	0.9797	0.0051	0.9675	0.9758	0.9809	0.0000	0.0000	
0.0809	1.878e+005	0.8974	0.9577	0.9933	0.9794	0.0052	0.9670	0.9753	0.9805	0.0000	0.0000	
0.0819	1.876e+005	0.8957	0.9571	0.9931	0.9791	0.0053	0.9665	0.9749	0.9801	0.0000	0.0000	
0.0829	1.874e+005	0.8941	0.9564	0.9930	0.9787	0.0054	0.9660	0.9744	0.9797	0.0000	0.0000	
0.0839	1.8719e+005	0.8924	0.9557	0.9928	0.9784	0.0055	0.9655	0.9740	0.9793	0.0000	0.0000	
0.0849	1.8699e+005	0.8904	0.9549	0.9926	0.9781	0.0055	0.9650	0.9736	0.9788	0.0000	0.0000	
0.0859	1.8678e+005	0.8891	0.9543	0.9925	0.9777	0.0056	0.9645	0.9732	0.9784	0.0000	0.0000	
0.0869	1.8658e+005	0.8867	0.9535	0.9923	0.9774	0.0057	0.9640	0.9727	0.9780	0.0000	0.0000	
0.0879	1.8638e+005	0.8856	0.9529	0.9921	0.9770	0.0058	0.9635	0.9723	0.9776	0.0000	0.0000	
0.0889	1.8617e+005	0.8844	0.9523	0.9919	0.9767	0.0059	0.9630	0.9718	0.9772	0.0000	0.0000	
0.0899	1.8597e+005	0.8831	0.9517	0.9917	0.9763	0.0060	0.9625	0.9714	0.9767	0.0000	0.0000	
0.0909	1.8576e+005	0.8815	0.9511	0.9915	0.9760	0.0061	0.9620	0.9709	0.9763	0.0000	0.0000	
0.0919	1.8556e+005	0.8803	0.9505	0.9913	0.9756	0.0062	0.9615	0.9705	0.9759	0.0000	0.0000	
0.0929	1.8536e+005	0.8788	0.9498	0.9911	0.9753	0.0063	0.9610	0.9700	0.9754	0.0000	0.0000	
0.0939	1.8515e+005	0.8771	0.9491	0.9909	0.9749	0.0064	0.9605	0.9696	0.9750	0.0000	0.0000	
0.0949	1.8495e+005	0.8753	0.9484	0.9908	0.9745	0.0064	0.9600	0.9692	0.9746	0.0000	0.0000	
0.0959	1.8474e+005	0.8743	0.9478	0.9906	0.9742	0.0065	0.9595	0.9687	0.9741	0.0000	0.0000	
0.0969	1.8454e+005	0.8723	0.9471	0.9904	0.9738	0.0066	0.9590	0.9682	0.9737	0.0000	0.0000	
0.0979	1.8434e+005	0.8708	0.9464	0.9902	0.9735	0.0067	0.9585	0.9678	0.9733	0.0000	0.0000	
0.0989	1.8413e+005	0.8689	0.9456	0.9900	0.9731	0.0068	0.9580	0.9673	0.9728	0.0000	0.0000	
0.0998	1.8393e+005	0.8671	0.9449	0.9898	0.9728	0.0069	0.9575	0.9669	0.9724	0.0000	0.0000	
0.1008	1.8372e+005	0.8657	0.9443	0.9896	0.9724	0.0070	0.9570	0.9664	0.9720	0.0000	0.0000	
0.1018	1.8352e+005	0.8640	0.9436	0.9894	0.9720	0.0071	0.9565	0.9660	0.9715	0.0000	0.0000	
0.1028	1.8332e+005	0.8619	0.9427	0.9893	0.9717	0.0072	0.9560	0.9655	0.9711	0.0000	0.0000	
0.1038	1.8311e+005	0.8603	0.9421	0.9891	0.9713	0.0073	0.9555	0.9651	0.9707	0.0000	0.0000	
0.1048	1.8291e+005	0.8581	0.9412	0.9889	0.9709	0.0074	0.9550	0.9646	0.9702	0.0000	0.0000	
0.1058	1.827e+005	0.8566	0.9406	0.9887	0.9706	0.0075	0.9545	0.9641	0.9698	0.0000	0.0000	
0.1068	1.825e+005	0.8546	0.9398	0.9885	0.9702	0.0076	0.9539	0.9637	0.9693	0.0000	0.0000	
0.1078	1.823e+005	0.8527	0.9390	0.9883	0.9698	0.0077	0.9534	0.9632	0.9689	0.0000	0.0000	
0.1088	1.8209e+005	0.8525	0.9387	0.9881	0.9695	0.0077	0.9529	0.9627	0.9684	0.0000	0.0000	
0.1098	1.8189e+005	0.8525	0.9383	0.9878	0.9691	0.0078	0.9524	0.9622	0.9678	0.0000	0.0000	
0.1108	1.8168e+005	0.8510	0.9377	0.9877	0.9687	0.0079	0.9518	0.9617	0.9674	0.0000	0.0000	
0.1118	1.8148e+005	0.8496	0.9371	0.9874	0.9683	0.0080	0.9513	0.9612	0.9669	0.0000	0.0000	
0.1128	1.8128e+005	0.8480	0.9363	0.9872	0.9679	0.0081	0.9508	0.9608	0.9664	0.0000	0.0000	
0.1138	1.8107e+005	0.8468	0.9358	0.9871	0.9676	0.0082	0.9503	0.9603	0.9660	0.0000	0.0000	
0.1148	1.8087e+005	0.8454	0.9351	0.9868	0.9672	0.0083	0.9498	0.9598	0.9655	0.0000	0.0000	
0.1158	1.8066e+005	0.8441	0.9345	0.9866	0.9668	0.0084	0.9492	0.9593	0.9651	0.0000	0.0000	
0.1168	1.8046e+005	0.8429	0.9339	0.9864	0.9664	0.0085	0.9487	0.9588	0.9646	0.0000	0.0000	
0.1178	1.8026e+005	0.8411	0.9331	0.9862	0.9660	0.0086	0.9482	0.9583	0.9641	0.0000	0.0000	
0.1188	1.8005e+005	0.8396	0.9324	0.9860	0.9657	0.0087	0.9476	0.9579	0.9636	0.0000	0.0000	
0.1198	1.7985e+005	0.8385	0.9319	0.9858	0.9653	0.0088	0.9471	0.9574	0.9632	0.0000	0.0000	
0.1208	1.7964e+005	0.8375	0.9313	0.9856	0.9649	0.0089	0.9466	0.9569	0.9627	0.0000	0.0000	
0.1218	1.7944e+005	0.8364	0.9308	0.9854	0.9645	0.0090	0.9460	0.9564	0.9622	0.0000	0.0000	
0.1228	1.7924e+005	0.8350	0.9301	0.9852	0.9641	0.0091	0.9455	0.9559	0.9617	0.0000	0.0000	
0.1238	1.7903e+005	0.8334	0.9294	0.9849	0.9637	0.0092	0.9450	0.9554	0.9612	0.0000	0.0000	
0.1248	1.7883e+005	0.8324	0.9288	0.9847	0.9633	0.0093	0.9444	0.9549	0.9607	0.0000	0.0000	
0.1258	1.7862e+005	0.8309	0.9281	0.9845	0.9629	0.0094	0.9439	0.9544	0.9603	0.0000	0.0000	
0.1268	1.7842e+005	0.8294	0.9275	0.9844	0.9626	0.0095	0.9433	0.9540	0.9600	0.0000	0.0000	
0.1278	1.7822e+005	0.8268	0.9265	0.9842	0.9622	0.0096	0.9428	0.9536	0.9596	0.0000	0.0000	
0.1288	1.7801e+005	0.8256	0.9259	0.9839	0.9618	0.0097	0.9422	0.9531	0.9591	0.0000	0.0000	
0.1298	1.7781e+005	0.8237	0.9252	0.9837	0.9614	0.0098	0.9417	0.9526	0.9586	0.0000	0.0000	
0.1308	1.776e+005	0.8229	0.9247	0.9835	0.9610	0.0099	0.9411	0.9521	0.9581	0.0000	0.0000	
0.1318	1.774e+005	0.8218	0.9241	0.9833	0.9607	0.0100	0.9406	0.9516	0.9577	0.0000	0.0000	
0.1328	1.772e+005	0.8204	0.9234	0.9830	0.9603	0.0101	0.9401	0.9511	0.9572	0.0000	0.0000	
0.1338	1.7699e+005	0.8196	0.9229	0.9828	0.9599	0.0102	0.9395	0.9507	0.9567	0.0000	0.0000	
0.1348	1.7679e+005	0.8182	0.9222	0.9826	0.9595	0.0103	0.9390	0.9502	0.9563	0.0000	0.0000	
0.1358	1.7658e+005	0.8163	0.9214	0.9824	0.9591	0.0104	0.9384	0.9497	0.9558	0.0000	0.0000	
0.1368	1.7638e+005	0.8154	0.9209	0.9822	0.9587	0.0105	0.9379	0.9492	0.9554	0.0000	0.0000	
0.1378	1.7618e+005	0.8148	0.9205	0.9820	0.9583	0.0106	0.9373	0.9487	0.9549	0.0000	0.0000	
0.1388	1.7597e+005	0.8135	0.9198	0.9818	0.9579	0.0107	0.9368	0.9482	0.9544	0.0000	0.0000	
0.1398	1.7577e+005	0.8127	0.9193	0.9816	0.9575	0.0108	0.9363	0.9477	0.9540	0.0000	0.0000	
0.1408	1.7556e+005	0.8116	0.9187	0.9813	0.9571	0.0109	0.9357	0.9472	0.9535	0.0000	0.0000	
0.1418	1.7536e+005	0.8103	0.9181	0.9811	0.9567	0.0110	0.9352	0.9467	0.9530	0.0000	0.0000	
0.1428	1.7516e+005	0.8090	0.9175	0.9809	0.9563	0.0111	0.9346	0.9462	0.9525	0.0000	0.0000	
0.1438	1.7495e+005	0.8083	0.9169	0.9807	0.9559	0.0113	0.9341	0.9457	0.9520	0.0000	0.0000	
0.1448	1.7475e+005	0.8070	0.9163	0.9804	0.9555	0.0114	0.9335	0.9452	0.9515	0.0000	0.0000	
0.1458	1.7454e+005	0.8061	0.9158	0.9802	0.9551	0.0115	0.9330	0.9447	0.9511	0.0000	0.0000	
0.1468	1.7434e+005	0.8046	0.9151	0.9800	0.9547	0.0116	0.9325	0.9442	0.9506	0.0000	0.0000	
0.1478	1.7414e+005	0.8036	0.9145	0.9797	0.9543	0.0117	0.9319	0.9437	0.9500	0.0000	0.0000	
0.1488	1.7393e+005	0.8023	0.9138	0.9794	0.9539	0.0118	0.9314	0.9432	0.9495	0.0000	0.0000	
0.1498	1.7373e+005	0.8008	0.9131	0.9792	0.9535	0.0119	0.9308	0.9426	0.9490	0.0000	0.0000	
0.1508	1.7352e+005	0.7999	0.9126	0.9790	0.9530	0.0120	0.9303	0.9421	0.9485	0.0000	0.0000	
0.1518	1.7332e+005	0.7984	0.9119	0.9787	0.9526	0.0121	0.9297	0.9416	0.9480	0.0000	0.0000	
0.1528	1.7312e+005	0.7958	0.9109	0.9784	0.9522	0.0122	0.9291	0.9411	0.9475	0.0000	0.0000	
0.1538	1.7291e+005	0.7940	0.9101	0.9781	0.9518	0.0123	0.9286	0.9406	0.9469	0.0000	0.0000	
0.1548	1.7271e+005	0.7922	0.9093	0.9778	0.9513	0.0124	0.9280	0.9400	0.9464	0.0000	0.0000	
0.1558	1.725e+005	0.7909	0.9087	0.9776	0.9509	0.0126	0.9275	0.9395	0.9459	0.0000	0.0000	
0.1568	1.723e+005	0.7894	0.9080	0.9773	0.9505	0.0127	0.9269	0.9390	0.9454	0.0000	0.0000	
0.1578	1.721e+005	0.7881	0.9073	0.9771	0.9501	0.0128	0.9264	0.9384	0.9449	0.0000	0.0000	
0.1588	1.7189e+005	0.7864	0.9066	0.9768	0.9496	0.0129	0.9258	0.9379	0.9443	0.0000	0.0000	
0.1598	1.7169e+005	0.7845	0.9058	0.9765	0.9492	0.0130	0.9252	0.9374	0.9438	0.0000	0.0000	
0.1608	1.7148e+005	0.7826	0.9049	0.9763	0.9488	0.0131	0.9247	0.9369	0.9433	0.0000	0.0000	
0.1617	1.7128e+005	0.7808	0.9041	0.9760	0.9483	0.0132	0.9241	0.9363	0.9427	0.0000	0.0000	
0.1627	1.7108e+005	0.7789	0.9033	0.9757	0.9479	0.0133	0.9236	0.9358	0.9422	0.0000	0.0000	
0.1637	1.7087e+005	0.7777	0.9027	0.9755	0.9475	0.0135	0.9230	0.9353	0.9417	0.0000	0.0000	
0.1647	1.7067e+005	0.7764	0.9020	0.9752	0.9470	0.0136	0.9224	0.9347	0.9412	0.0000	0.0000	
0.1657	1.7046e+005	0.7752	0.9014	0.9749	0.9466	0.0137	0.9219	0.9342	0.9406	0.0000	0.0000	
0.1667	1.7026e+005	0.7736	0.9007	0.9746	0.9462	0.0138	0.9213	0.9336	0.9401	0.0000	0.0000	
0.1677	1.7006e+005	0.7721	0.8999	0.9744	0.9457	0.0139	0.9208	0.9331	0.9395	0.0000	0.0000	
0.1687	1.6985e+005	0.7702	0.8991	0.9741	0.9453	0.0140	0.9202	0.9326	0.9390	0.0000	0.0000	
0.1697	1.6965e+005	0.7688	0.8984	0.9738	0.9448	0.0141	0.9196	0.9320	0.9384	0.0000	0.0000	
0.1707	1.6944e+005	0.7671	0.8977	0.9735	0.9444	0.0143	0.9191	0.9314	0.9379	0.0000	0.0000	
0.1717	1.6924e+005	0.7655	0.8969	0.9732	0.9440	0.0144	0.9185	0.9309	0.9373	0.0000	0.0000	
0.1727	1.6904e+005	0.7633	0.8960	0.9729	0.9435	0.0145	0.9179	0.9303	0.9368	0.0000	0.0000	
0.1737	1.6883e+005	0.7615	0.8952	0.9726	0.9431	0.0146	0.9174	0.9298	0.9362	0.0000	0.0000	
0.1747	1.6863e+005	0.7591	0.8943	0.9724	0.9426	0.0147	0.9168	0.9293	0.9357	0.0000	0.0000	
0.1757	1.6842e+005	0.7572	0.8935	0.9721	0.9422	0.0148	0.9162	0.9287	0.9352	0.0000	0.0000	
0.1767	1.6822e+005	0.7551	0.8926	0.9718	0.9418	0.0150	0.9157	0.9282	0.9347	0.0000	0.0000	
0.1777	1.6802e+005	0.7538	0.8919	0.9715	0.9413	0.0151	0.9151	0.9276	0.9341	0.0000	0.0000	
0.1787	1.6781e+005	0.7519	0.8911	0.9712	0.9408	0.0152	0.9145	0.9270	0.9335	0.0000	0.0000	
0.1797	1.6761e+005	0.7504	0.8903	0.9709	0.9404	0.0153	0.9140	0.9265	0.9329	0.0000	0.0000	
0.1807	1.674e+005	0.7490	0.8896	0.9706	0.9399	0.0154	0.9134	0.9259	0.9324	0.0000	0.0000	
0.1817	1.672e+005	0.7465	0.8887	0.9703	0.9395	0.0156	0.9128	0.9254	0.9319	0.0000	0.0000	
0.1827	1.67e+005 	0.7447	0.8879	0.9701	0.9390	0.0157	0.9122	0.9248	0.9313	0.0000	0.0000	
0.1837	1.6679e+005	0.7426	0.8870	0.9698	0.9386	0.0158	0.9117	0.9243	0.9308	0.0000	0.0000	
0.1847	1.6659e+005	0.7410	0.8862	0.9695	0.9381	0.0159	0.9111	0.9237	0.9302	0.0000	0.0000	
0.1857	1.6638e+005	0.7390	0.8854	0.9692	0.9377	0.0160	0.9105	0.9232	0.9297	0.0000	0.0000	
0.1867	1.6618e+005	0.7373	0.8846	0.9689	0.9372	0.0161	0.9099	0.9226	0.9292	0.0000	0.0000	
0.1877	1.6598e+005	0.7354	0.8838	0.9686	0.9368	0.0163	0.9093	0.9221	0.9286	0.0000	0.0000	
0.1887	1.6577e+005	0.7337	0.8830	0.9683	0.9363	0.0164	0.9087	0.9215	0.9281	0.0000	0.0000	
0.1897	1.6557e+005	0.7315	0.8821	0.9680	0.9359	0.0165	0.9081	0.9210	0.9275	0.0000	0.0000	
0.1907	1.6536e+005	0.7293	0.8812	0.9678	0.9354	0.0166	0.9076	0.9204	0.9270	0.0000	0.0000	
0.1917	1.6516e+005	0.7275	0.8803	0.9674	0.9349	0.0168	0.9070	0.9198	0.9264	0.0000	0.0000	
0.1927	1.6496e+005	0.7268	0.8798	0.9671	0.9345	0.0169	0.9064	0.9192	0.9258	0.0000	0.0000	
0.1937	1.6475e+005	0.7264	0.8794	0.9668	0.9341	0.0170	0.9058	0.9187	0.9252	0.0000	0.0000	
0.1947	1.6455e+005	0.7253	0.8788	0.9665	0.9336	0.0171	0.9052	0.9181	0.9246	0.0000	0.0000	
0.1957	1.6434e+005	0.7234	0.8779	0.9662	0.9331	0.0172	0.9046	0.9175	0.9240	0.0000	0.0000	
0.1967	1.6414e+005	0.7216	0.8771	0.9659	0.9326	0.0174	0.9040	0.9169	0.9234	0.0000	0.0000	
0.1977	1.6394e+005	0.7200	0.8763	0.9656	0.9322	0.0175	0.9034	0.9164	0.9229	0.0000	0.0000	
0.1987	1.6373e+005	0.7186	0.8756	0.9653	0.9317	0.0176	0.9028	0.9158	0.9223	0.0000	0.0000	
0.1997	1.6353e+005	0.7170	0.8749	0.9649	0.9312	0.0177	0.9022	0.9152	0.9217	0.0000	0.0000	
0.2007	1.6332e+005	0.7154	0.8741	0.9646	0.9307	0.0179	0.9016	0.9146	0.9211	0.0000	0.0000	
0.2017	1.6312e+005	0.7138	0.8733	0.9643	0.9303	0.0180	0.9010	0.9140	0.9205	0.0000	0.0000	
0.2027	1.6292e+005	0.7125	0.8726	0.9639	0.9298	0.0181	0.9004	0.9134	0.9198	0.0000	0.0000	
0.2037	1.6271e+005	0.7125	0.8722	0.9636	0.9293	0.0183	0.8998	0.9128	0.9191	0.0000	0.0000	
0.2047	1.6251e+005	0.7110	0.8715	0.9632	0.9288	0.0184	0.8992	0.9121	0.9185	0.0000	0.0000	
0.2057	1.623e+005	0.7081	0.8704	0.9630	0.9283	0.0185	0.8986	0.9116	0.9180	0.0000	0.0000	
0.2067	1.621e+005	0.7077	0.8699	0.9628	0.9278	0.0186	0.8980	0.9111	0.9176	0.0000	0.0000	
0.2077	1.619e+005	0.7077	0.8695	0.9625	0.9274	0.0188	0.8974	0.9105	0.9170	0.0000	0.0000	
0.2087	1.6169e+005	0.7075	0.8691	0.9623	0.9269	0.0189	0.8968	0.9099	0.9165	0.0000	0.0000	
0.2097	1.6149e+005	0.7070	0.8686	0.9619	0.9264	0.0190	0.8962	0.9092	0.9158	0.0000	0.0000	
0.2107	1.6128e+005	0.7054	0.8678	0.9616	0.9259	0.0192	0.8956	0.9086	0.9152	0.0000	0.0000	
0.2117	1.6108e+005	0.7044	0.8672	0.9612	0.9254	0.0193	0.8950	0.9080	0.9146	0.0000	0.0000	
0.2127	1.6088e+005	0.7030	0.8664	0.9609	0.9249	0.0194	0.8944	0.9074	0.9140	0.0000	0.0000	
0.2137	1.6067e+005	0.7016	0.8657	0.9606	0.9244	0.0196	0.8938	0.9068	0.9134	0.0000	0.0000	
0.2147	1.6047e+005	0.7004	0.8650	0.9603	0.9239	0.0197	0.8932	0.9062	0.9128	0.0000	0.0000	
0.2157	1.6026e+005	0.6996	0.8644	0.9599	0.9234	0.0198	0.8925	0.9056	0.9121	0.0000	0.0000	
