ADMU id: 1: F-lost, TF-cost	min-1 mean-1 wmean-1 max-1	
0.00001	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00101	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00201	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00301	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00401	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00501	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00601	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00701	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00801	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.00901	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01001	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01101	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01201	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01301	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01401	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01501	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01601	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01701	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01801	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.01901	0         	0.26898 	0.26898 	0.26898 	0.26898 	
0.02001	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02101	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02201	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02301	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02401	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02501	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02601	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02701	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02801	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.02901	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03001	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03101	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03201	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03301	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03401	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03501	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03601	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03701	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03801	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.03901	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04001	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04101	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04201	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04301	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04401	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04501	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04601	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04701	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04801	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.04901	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05001	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05101	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05201	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05301	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05401	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05500	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05600	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05700	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05800	0         	0.26897 	0.26897 	0.26897 	0.26897 	
0.05900	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06000	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06100	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06200	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06300	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06400	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06500	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06600	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06700	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06800	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.06900	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.07000	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.07100	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.07200	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.07300	0         	0.26896 	0.26896 	0.26896 	0.26896 	
0.07400	0         	0.26895 	0.26895 	0.26895 	0.26895 	
0.07500	0         	0.26895 	0.26895 	0.26895 	0.26895 	
0.07600	0         	0.26895 	0.26895 	0.26895 	0.26895 	
0.07700	0         	0.26895 	0.26895 	0.26895 	0.26895 	
0.07800	0         	0.26895 	0.26895 	0.26895 	0.26895 	
