F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	
0.3550	1.3031e+005	0.6553	0.6553	0.6553	0.6553	0.1003	
0.3560	1.301e+005	0.6548	0.6548	0.6548	0.6548	0.1005	
0.3570	1.299e+005	0.6543	0.6543	0.6543	0.6543	0.1006	
0.3580	1.297e+005	0.6538	0.6538	0.6538	0.6538	0.1008	
0.3590	1.295e+005	0.6532	0.6532	0.6532	0.6532	0.1010	
0.3600	1.293e+005	0.6527	0.6527	0.6527	0.6527	0.1012	
0.3610	1.2909e+005	0.6522	0.6522	0.6522	0.6522	0.1014	
0.3620	1.2889e+005	0.6516	0.6516	0.6516	0.6516	0.1015	
0.3630	1.2869e+005	0.6511	0.6511	0.6511	0.6511	0.1017	
0.3640	1.2849e+005	0.6506	0.6506	0.6506	0.6506	0.1019	
0.3650	1.2829e+005	0.6500	0.6500	0.6500	0.6500	0.1021	
0.3660	1.2808e+005	0.6495	0.6495	0.6495	0.6495	0.1023	
0.3670	1.2788e+005	0.6490	0.6490	0.6490	0.6490	0.1025	
0.3680	1.2768e+005	0.6484	0.6484	0.6484	0.6484	0.1026	
0.3690	1.2748e+005	0.6479	0.6479	0.6479	0.6479	0.1028	
0.3700	1.2728e+005	0.6473	0.6473	0.6473	0.6473	0.1030	
0.3710	1.2707e+005	0.6468	0.6468	0.6468	0.6468	0.1032	
0.3720	1.2687e+005	0.6462	0.6462	0.6462	0.6462	0.1034	
0.3730	1.2667e+005	0.6457	0.6457	0.6457	0.6457	0.1036	
0.3740	1.2647e+005	0.6451	0.6451	0.6451	0.6451	0.1038	
0.3750	1.2627e+005	0.6446	0.6446	0.6446	0.6446	0.1040	
0.3760	1.2606e+005	0.6440	0.6440	0.6440	0.6440	0.1042	
0.3770	1.2586e+005	0.6435	0.6435	0.6435	0.6435	0.1044	
0.3780	1.2566e+005	0.6429	0.6429	0.6429	0.6429	0.1045	
0.3790	1.2546e+005	0.6424	0.6424	0.6424	0.6424	0.1047	
0.3800	1.2526e+005	0.6418	0.6418	0.6418	0.6418	0.1049	
0.3810	1.2505e+005	0.6413	0.6413	0.6413	0.6413	0.1051	
0.3820	1.2485e+005	0.6407	0.6407	0.6407	0.6407	0.1053	
0.3830	1.2465e+005	0.6401	0.6401	0.6401	0.6401	0.1055	
0.3840	1.2445e+005	0.6396	0.6396	0.6396	0.6396	0.1057	
0.3850	1.2425e+005	0.6390	0.6390	0.6390	0.6390	0.1059	
0.3860	1.2404e+005	0.6384	0.6384	0.6384	0.6384	0.1061	
0.3870	1.2384e+005	0.6379	0.6379	0.6379	0.6379	0.1063	
0.3880	1.2364e+005	0.6374	0.6374	0.6374	0.6374	0.1065	
0.3890	1.2344e+005	0.6368	0.6368	0.6368	0.6368	0.1067	
0.3900	1.2324e+005	0.6362	0.6362	0.6362	0.6362	0.1069	
0.3910	1.2303e+005	0.6357	0.6357	0.6357	0.6357	0.1071	
0.3920	1.2283e+005	0.6351	0.6351	0.6351	0.6351	0.1073	
0.3930	1.2263e+005	0.6346	0.6346	0.6346	0.6346	0.1075	
0.3940	1.2243e+005	0.6340	0.6340	0.6340	0.6340	0.1077	
0.3950	1.2223e+005	0.6334	0.6334	0.6334	0.6334	0.1079	
0.3960	1.2202e+005	0.6328	0.6328	0.6328	0.6328	0.1081	
0.3970	1.2182e+005	0.6322	0.6322	0.6322	0.6322	0.1083	
0.3980	1.2162e+005	0.6317	0.6317	0.6317	0.6317	0.1085	
0.3990	1.2142e+005	0.6311	0.6311	0.6311	0.6311	0.1087	
0.4000	1.2122e+005	0.6305	0.6305	0.6305	0.6305	0.1089	
0.4010	1.2101e+005	0.6299	0.6299	0.6299	0.6299	0.1091	
0.4020	1.2081e+005	0.6294	0.6294	0.6294	0.6294	0.1093	
0.4030	1.2061e+005	0.6288	0.6288	0.6288	0.6288	0.1095	
0.4040	1.2041e+005	0.6282	0.6282	0.6282	0.6282	0.1097	
0.4050	1.2021e+005	0.6276	0.6276	0.6276	0.6276	0.1099	
0.4060	1.2e+005  	0.6271	0.6271	0.6271	0.6271	0.1101	
0.4070	1.198e+005	0.6265	0.6265	0.6265	0.6265	0.1103	
0.4080	1.196e+005	0.6259	0.6259	0.6259	0.6259	0.1105	
0.4090	1.194e+005	0.6253	0.6253	0.6253	0.6253	0.1108	
0.4100	1.192e+005	0.6247	0.6247	0.6247	0.6247	0.1110	
0.4110	1.1899e+005	0.6241	0.6241	0.6241	0.6241	0.1112	
0.4120	1.1879e+005	0.6235	0.6235	0.6235	0.6235	0.1114	
0.4130	1.1859e+005	0.6229	0.6229	0.6229	0.6229	0.1116	
0.4140	1.1839e+005	0.6224	0.6224	0.6224	0.6224	0.1118	
0.4150	1.1819e+005	0.6218	0.6218	0.6218	0.6218	0.1120	
0.4160	1.1798e+005	0.6211	0.6211	0.6211	0.6211	0.1122	
0.4170	1.1778e+005	0.6205	0.6205	0.6205	0.6205	0.1125	
0.4180	1.1758e+005	0.6199	0.6199	0.6199	0.6199	0.1127	
0.4190	1.1738e+005	0.6193	0.6193	0.6193	0.6193	0.1129	
0.4200	1.1718e+005	0.6187	0.6187	0.6187	0.6187	0.1131	
0.4210	1.1697e+005	0.6181	0.6181	0.6181	0.6181	0.1133	
0.4220	1.1677e+005	0.6175	0.6175	0.6175	0.6175	0.1135	
0.4230	1.1657e+005	0.6169	0.6169	0.6169	0.6169	0.1138	
0.4240	1.1637e+005	0.6162	0.6162	0.6162	0.6162	0.1140	
0.4250	1.1617e+005	0.6156	0.6156	0.6156	0.6156	0.1142	
0.4260	1.1596e+005	0.6150	0.6150	0.6150	0.6150	0.1144	
0.4270	1.1576e+005	0.6144	0.6144	0.6144	0.6144	0.1147	
0.4280	1.1556e+005	0.6138	0.6138	0.6138	0.6138	0.1149	
0.4290	1.1536e+005	0.6131	0.6131	0.6131	0.6131	0.1151	
0.4300	1.1516e+005	0.6125	0.6125	0.6125	0.6125	0.1153	
0.4310	1.1495e+005	0.6119	0.6119	0.6119	0.6119	0.1156	
0.4320	1.1475e+005	0.6113	0.6113	0.6113	0.6113	0.1158	
0.4330	1.1455e+005	0.6106	0.6106	0.6106	0.6106	0.1160	
0.4340	1.1435e+005	0.6100	0.6100	0.6100	0.6100	0.1162	
0.4350	1.1415e+005	0.6094	0.6094	0.6094	0.6094	0.1165	
0.4360	1.1394e+005	0.6088	0.6088	0.6088	0.6088	0.1167	
0.4370	1.1374e+005	0.6081	0.6081	0.6081	0.6081	0.1169	
0.4380	1.1354e+005	0.6075	0.6075	0.6075	0.6075	0.1172	
0.4390	1.1334e+005	0.6069	0.6069	0.6069	0.6069	0.1174	
0.4400	1.1314e+005	0.6062	0.6062	0.6062	0.6062	0.1176	
0.4410	1.1293e+005	0.6056	0.6056	0.6056	0.6056	0.1179	
0.4420	1.1273e+005	0.6049	0.6049	0.6049	0.6049	0.1181	
0.4430	1.1253e+005	0.6043	0.6043	0.6043	0.6043	0.1183	
0.4440	1.1233e+005	0.6036	0.6036	0.6036	0.6036	0.1186	
0.4450	1.1213e+005	0.6030	0.6030	0.6030	0.6030	0.1188	
0.4460	1.1192e+005	0.6023	0.6023	0.6023	0.6023	0.1190	
0.4470	1.1172e+005	0.6017	0.6017	0.6017	0.6017	0.1193	
0.4480	1.1152e+005	0.6011	0.6011	0.6011	0.6011	0.1195	
0.4490	1.1132e+005	0.6004	0.6004	0.6004	0.6004	0.1197	
0.4500	1.1112e+005	0.5998	0.5998	0.5998	0.5998	0.1200	
0.4510	1.1091e+005	0.5991	0.5991	0.5991	0.5991	0.1202	
0.4520	1.1071e+005	0.5984	0.5984	0.5984	0.5984	0.1205	
0.4530	1.1051e+005	0.5978	0.5978	0.5978	0.5978	0.1207	
0.4540	1.1031e+005	0.5971	0.5971	0.5971	0.5971	0.1209	
0.4550	1.1011e+005	0.5965	0.5965	0.5965	0.5965	0.1212	
0.4560	1.099e+005	0.5958	0.5958	0.5958	0.5958	0.1214	
0.4570	1.097e+005	0.5951	0.5951	0.5951	0.5951	0.1217	
0.4580	1.095e+005	0.5945	0.5945	0.5945	0.5945	0.1219	
0.4590	1.093e+005	0.5938	0.5938	0.5938	0.5938	0.1222	
0.4600	1.091e+005	0.5931	0.5931	0.5931	0.5931	0.1224	
0.4610	1.0889e+005	0.5925	0.5925	0.5925	0.5925	0.1227	
0.4620	1.0869e+005	0.5918	0.5918	0.5918	0.5918	0.1229	
0.4630	1.0849e+005	0.5911	0.5911	0.5911	0.5911	0.1232	
0.4640	1.0829e+005	0.5905	0.5905	0.5905	0.5905	0.1234	
0.4650	1.0809e+005	0.5898	0.5898	0.5898	0.5898	0.1237	
0.4660	1.0788e+005	0.5891	0.5891	0.5891	0.5891	0.1239	
0.4670	1.0768e+005	0.5884	0.5884	0.5884	0.5884	0.1242	
0.4680	1.0748e+005	0.5877	0.5877	0.5877	0.5877	0.1244	
0.4690	1.0728e+005	0.5871	0.5871	0.5871	0.5871	0.1247	
0.4700	1.0708e+005	0.5864	0.5864	0.5864	0.5864	0.1249	
0.4710	1.0687e+005	0.5857	0.5857	0.5857	0.5857	0.1252	
0.4720	1.0667e+005	0.5850	0.5850	0.5850	0.5850	0.1254	
0.4730	1.0647e+005	0.5844	0.5844	0.5844	0.5844	0.1257	
0.4740	1.0627e+005	0.5837	0.5837	0.5837	0.5837	0.1259	
0.4750	1.0607e+005	0.5830	0.5830	0.5830	0.5830	0.1262	
0.4760	1.0586e+005	0.5823	0.5823	0.5823	0.5823	0.1265	
0.4770	1.0566e+005	0.5816	0.5816	0.5816	0.5816	0.1267	
0.4780	1.0546e+005	0.5809	0.5809	0.5809	0.5809	0.1270	
0.4790	1.0526e+005	0.5802	0.5802	0.5802	0.5802	0.1272	
0.4800	1.0506e+005	0.5795	0.5795	0.5795	0.5795	0.1275	
0.4810	1.0485e+005	0.5788	0.5788	0.5788	0.5788	0.1278	
0.4820	1.0465e+005	0.5781	0.5781	0.5781	0.5781	0.1280	
0.4830	1.0445e+005	0.5774	0.5774	0.5774	0.5774	0.1283	
0.4840	1.0425e+005	0.5767	0.5767	0.5767	0.5767	0.1286	
0.4850	1.0405e+005	0.5760	0.5760	0.5760	0.5760	0.1288	
0.4860	1.0384e+005	0.5753	0.5753	0.5753	0.5753	0.1291	
0.4870	1.0364e+005	0.5746	0.5746	0.5746	0.5746	0.1293	
0.4880	1.0344e+005	0.5739	0.5739	0.5739	0.5739	0.1296	
0.4890	1.0324e+005	0.5732	0.5732	0.5732	0.5732	0.1299	
0.4900	1.0304e+005	0.5725	0.5725	0.5725	0.5725	0.1301	
0.4910	1.0283e+005	0.5718	0.5718	0.5718	0.5718	0.1304	
0.4920	1.0263e+005	0.5711	0.5711	0.5711	0.5711	0.1307	
0.4930	1.0243e+005	0.5704	0.5704	0.5704	0.5704	0.1310	
0.4940	1.0223e+005	0.5697	0.5697	0.5697	0.5697	0.1312	
0.4950	1.0203e+005	0.5690	0.5690	0.5690	0.5690	0.1315	
0.4960	1.0182e+005	0.5683	0.5683	0.5683	0.5683	0.1318	
0.4970	1.0162e+005	0.5676	0.5676	0.5676	0.5676	0.1320	
0.4980	1.0142e+005	0.5668	0.5668	0.5668	0.5668	0.1323	
0.4990	1.0122e+005	0.5661	0.5661	0.5661	0.5661	0.1326	
0.5000	1.0102e+005	0.5654	0.5654	0.5654	0.5654	0.1329	
0.5010	1.0081e+005	0.5647	0.5647	0.5647	0.5647	0.1331	
0.5020	1.0061e+005	0.5640	0.5640	0.5640	0.5640	0.1334	
0.5030	1.0041e+005	0.5632	0.5632	0.5632	0.5632	0.1337	
0.5040	1.0021e+005	0.5625	0.5625	0.5625	0.5625	0.1340	
0.5050	1.0001e+005	0.5618	0.5618	0.5618	0.5618	0.1343	
0.5060	99804     	0.5610	0.5610	0.5610	0.5610	0.1345	
0.5070	99602     	0.5603	0.5603	0.5603	0.5603	0.1348	
0.5080	99400     	0.5596	0.5596	0.5596	0.5596	0.1351	
0.5090	99198     	0.5588	0.5588	0.5588	0.5588	0.1354	
0.5100	98996     	0.5581	0.5581	0.5581	0.5581	0.1357	
0.5110	98794     	0.5574	0.5574	0.5574	0.5574	0.1360	
0.5120	98592     	0.5566	0.5566	0.5566	0.5566	0.1362	
0.5130	98390     	0.5559	0.5559	0.5559	0.5559	0.1365	
0.5140	98188     	0.5552	0.5552	0.5552	0.5552	0.1368	
0.5150	97986     	0.5544	0.5544	0.5544	0.5544	0.1371	
0.5160	97784     	0.5537	0.5537	0.5537	0.5537	0.1374	
0.5170	97582     	0.5529	0.5529	0.5529	0.5529	0.1377	
0.5180	97380     	0.5522	0.5522	0.5522	0.5522	0.1380	
0.5190	97178     	0.5515	0.5515	0.5515	0.5515	0.1382	
0.5200	96976     	0.5508	0.5508	0.5508	0.5508	0.1385	
0.5210	96774     	0.5500	0.5500	0.5500	0.5500	0.1388	
0.5220	96572     	0.5492	0.5492	0.5492	0.5492	0.1391	
0.5230	96370     	0.5485	0.5485	0.5485	0.5485	0.1394	
0.5240	96168     	0.5477	0.5477	0.5477	0.5477	0.1397	
0.5250	95966     	0.5470	0.5470	0.5470	0.5470	0.1400	
0.5260	95764     	0.5462	0.5462	0.5462	0.5462	0.1403	
0.5270	95562     	0.5455	0.5455	0.5455	0.5455	0.1406	
0.5280	95360     	0.5447	0.5447	0.5447	0.5447	0.1409	
0.5290	95158     	0.5440	0.5440	0.5440	0.5440	0.1412	
0.5300	94956     	0.5432	0.5432	0.5432	0.5432	0.1415	
0.5310	94754     	0.5425	0.5425	0.5425	0.5425	0.1418	
0.5320	94552     	0.5417	0.5417	0.5417	0.5417	0.1421	
0.5330	94350     	0.5409	0.5409	0.5409	0.5409	0.1424	
0.5340	94148     	0.5401	0.5401	0.5401	0.5401	0.1427	
0.5350	93946     	0.5394	0.5394	0.5394	0.5394	0.1430	
0.5360	93744     	0.5386	0.5386	0.5386	0.5386	0.1433	
0.5370	93542     	0.5378	0.5378	0.5378	0.5378	0.1436	
0.5380	93340     	0.5370	0.5370	0.5370	0.5370	0.1439	
0.5390	93138     	0.5363	0.5363	0.5363	0.5363	0.1443	
0.5400	92936     	0.5355	0.5355	0.5355	0.5355	0.1446	
0.5410	92734     	0.5347	0.5347	0.5347	0.5347	0.1449	
0.5420	92532     	0.5340	0.5340	0.5340	0.5340	0.1452	
0.5430	92330     	0.5332	0.5332	0.5332	0.5332	0.1455	
0.5440	92128     	0.5324	0.5324	0.5324	0.5324	0.1458	
0.5450	91926     	0.5316	0.5316	0.5316	0.5316	0.1461	
0.5460	91724     	0.5309	0.5309	0.5309	0.5309	0.1464	
0.5470	91522     	0.5301	0.5301	0.5301	0.5301	0.1467	
0.5480	91320     	0.5293	0.5293	0.5293	0.5293	0.1471	
0.5490	91118     	0.5285	0.5285	0.5285	0.5285	0.1474	
0.5500	90916     	0.5277	0.5277	0.5277	0.5277	0.1477	
0.5510	90714     	0.5269	0.5269	0.5269	0.5269	0.1480	
0.5520	90512     	0.5261	0.5261	0.5261	0.5261	0.1483	
0.5530	90310     	0.5253	0.5253	0.5253	0.5253	0.1486	
0.5540	90108     	0.5246	0.5246	0.5246	0.5246	0.1490	
0.5550	89906     	0.5238	0.5238	0.5238	0.5238	0.1493	
0.5560	89704     	0.5230	0.5230	0.5230	0.5230	0.1496	
0.5570	89502     	0.5222	0.5222	0.5222	0.5222	0.1499	
0.5580	89300     	0.5214	0.5214	0.5214	0.5214	0.1502	
0.5590	89098     	0.5206	0.5206	0.5206	0.5206	0.1506	
0.5600	88896     	0.5198	0.5198	0.5198	0.5198	0.1509	
0.5610	88694     	0.5191	0.5191	0.5191	0.5191	0.1512	
0.5620	88492     	0.5184	0.5184	0.5184	0.5184	0.1515	
0.5630	88290     	0.5176	0.5176	0.5176	0.5176	0.1518	
0.5640	88088     	0.5168	0.5168	0.5168	0.5168	0.1521	
0.5650	87886     	0.5160	0.5160	0.5160	0.5160	0.1525	
0.5660	87684     	0.5152	0.5152	0.5152	0.5152	0.1528	
0.5670	87482     	0.5144	0.5144	0.5144	0.5144	0.1531	
0.5680	87280     	0.5136	0.5136	0.5136	0.5136	0.1535	
0.5690	87078     	0.5127	0.5127	0.5127	0.5127	0.1538	
0.5700	86876     	0.5119	0.5119	0.5119	0.5119	0.1541	
0.5710	86674     	0.5111	0.5111	0.5111	0.5111	0.1545	
0.5720	86472     	0.5103	0.5103	0.5103	0.5103	0.1548	
0.5730	86270     	0.5095	0.5095	0.5095	0.5095	0.1551	
0.5740	86068     	0.5087	0.5087	0.5087	0.5087	0.1555	
0.5750	85866     	0.5079	0.5079	0.5079	0.5079	0.1558	
0.5760	85664     	0.5070	0.5070	0.5070	0.5070	0.1562	
0.5770	85462     	0.5062	0.5062	0.5062	0.5062	0.1565	
0.5780	85260     	0.5054	0.5054	0.5054	0.5054	0.1568	
0.5790	85058     	0.5046	0.5046	0.5046	0.5046	0.1572	
0.5800	84856     	0.5038	0.5038	0.5038	0.5038	0.1575	
0.5810	84654     	0.5030	0.5030	0.5030	0.5030	0.1578	
0.5820	84452     	0.5022	0.5022	0.5022	0.5022	0.1582	
0.5830	84250     	0.5013	0.5013	0.5013	0.5013	0.1585	
0.5840	84048     	0.5005	0.5005	0.5005	0.5005	0.1589	
0.5850	83846     	0.4997	0.4997	0.4997	0.4997	0.1592	
0.5860	83644     	0.4989	0.4989	0.4989	0.4989	0.1596	
0.5870	83442     	0.4980	0.4980	0.4980	0.4980	0.1599	
0.5880	83240     	0.4972	0.4972	0.4972	0.4972	0.1603	
0.5890	83038     	0.4963	0.4963	0.4963	0.4963	0.1606	
0.5900	82836     	0.4955	0.4955	0.4955	0.4955	0.1610	
0.5910	82634     	0.4947	0.4947	0.4947	0.4947	0.1614	
0.5920	82432     	0.4938	0.4938	0.4938	0.4938	0.1617	
0.5930	82230     	0.4930	0.4930	0.4930	0.4930	0.1621	
0.5940	82028     	0.4921	0.4921	0.4921	0.4921	0.1624	
0.5950	81826     	0.4913	0.4913	0.4913	0.4913	0.1628	
0.5960	81624     	0.4905	0.4905	0.4905	0.4905	0.1631	
0.5970	81422     	0.4897	0.4897	0.4897	0.4897	0.1635	
0.5980	81220     	0.4888	0.4888	0.4888	0.4888	0.1638	
0.5990	81018     	0.4880	0.4880	0.4880	0.4880	0.1642	
0.6000	80816     	0.4871	0.4871	0.4871	0.4871	0.1646	
0.6010	80614     	0.4863	0.4863	0.4863	0.4863	0.1649	
0.6020	80412     	0.4854	0.4854	0.4854	0.4854	0.1653	
0.6030	80210     	0.4846	0.4846	0.4846	0.4846	0.1657	
0.6040	80008     	0.4837	0.4837	0.4837	0.4837	0.1660	
0.6050	79806     	0.4828	0.4828	0.4828	0.4828	0.1664	
0.6060	79604     	0.4820	0.4820	0.4820	0.4820	0.1668	
0.6070	79402     	0.4811	0.4811	0.4811	0.4811	0.1672	
0.6080	79200     	0.4803	0.4803	0.4803	0.4803	0.1675	
0.6090	78998     	0.4794	0.4794	0.4794	0.4794	0.1679	
0.6100	78796     	0.4785	0.4785	0.4785	0.4785	0.1683	
0.6110	78594     	0.4777	0.4777	0.4777	0.4777	0.1686	
0.6120	78392     	0.4768	0.4768	0.4768	0.4768	0.1690	
0.6130	78190     	0.4762	0.4762	0.4762	0.4762	0.1693	
0.6140	77988     	0.4754	0.4754	0.4754	0.4754	0.1696	
0.6150	77786     	0.4746	0.4746	0.4746	0.4746	0.1700	
0.6160	77584     	0.4738	0.4738	0.4738	0.4738	0.1704	
0.6170	77382     	0.4729	0.4729	0.4729	0.4729	0.1707	
0.6180	77180     	0.4720	0.4720	0.4720	0.4720	0.1711	
0.6190	76978     	0.4712	0.4712	0.4712	0.4712	0.1715	
0.6200	76776     	0.4703	0.4703	0.4703	0.4703	0.1719	
0.6210	76574     	0.4694	0.4694	0.4694	0.4694	0.1723	
0.6220	76372     	0.4685	0.4685	0.4685	0.4685	0.1727	
0.6230	76170     	0.4677	0.4677	0.4677	0.4677	0.1730	
0.6240	75968     	0.4668	0.4668	0.4668	0.4668	0.1734	
0.6250	75766     	0.4659	0.4659	0.4659	0.4659	0.1738	
0.6260	75564     	0.4651	0.4651	0.4651	0.4651	0.1742	
0.6270	75362     	0.4642	0.4642	0.4642	0.4642	0.1746	
0.6280	75160     	0.4633	0.4633	0.4633	0.4633	0.1750	
0.6290	74958     	0.4625	0.4625	0.4625	0.4625	0.1754	
0.6300	74756     	0.4616	0.4616	0.4616	0.4616	0.1757	
0.6310	74554     	0.4607	0.4607	0.4607	0.4607	0.1761	
0.6320	74352     	0.4598	0.4598	0.4598	0.4598	0.1765	
0.6330	74150     	0.4589	0.4589	0.4589	0.4589	0.1769	
0.6340	73948     	0.4580	0.4580	0.4580	0.4580	0.1773	
0.6350	73746     	0.4571	0.4571	0.4571	0.4571	0.1777	
0.6360	73544     	0.4562	0.4562	0.4562	0.4562	0.1781	
0.6370	73342     	0.4554	0.4554	0.4554	0.4554	0.1785	
0.6380	73140     	0.4545	0.4545	0.4545	0.4545	0.1789	
0.6390	72938     	0.4536	0.4536	0.4536	0.4536	0.1793	
0.6400	72736     	0.4527	0.4527	0.4527	0.4527	0.1797	
0.6410	72534     	0.4518	0.4518	0.4518	0.4518	0.1801	
0.6420	72332     	0.4509	0.4509	0.4509	0.4509	0.1806	
0.6430	72130     	0.4500	0.4500	0.4500	0.4500	0.1810	
0.6440	71928     	0.4491	0.4491	0.4491	0.4491	0.1814	
0.6450	71726     	0.4482	0.4482	0.4482	0.4482	0.1818	
0.6460	71524     	0.4473	0.4473	0.4473	0.4473	0.1822	
0.6470	71322     	0.4464	0.4464	0.4464	0.4464	0.1826	
0.6480	71120     	0.4455	0.4455	0.4455	0.4455	0.1830	
0.6490	70918     	0.4446	0.4446	0.4446	0.4446	0.1835	
0.6500	70716     	0.4436	0.4436	0.4436	0.4436	0.1839	
0.6510	70514     	0.4427	0.4427	0.4427	0.4427	0.1843	
0.6520	70312     	0.4418	0.4418	0.4418	0.4418	0.1847	
0.6530	70110     	0.4409	0.4409	0.4409	0.4409	0.1851	
0.6540	69908     	0.4400	0.4400	0.4400	0.4400	0.1856	
0.6550	69706     	0.4391	0.4391	0.4391	0.4391	0.1860	
0.6560	69504     	0.4382	0.4382	0.4382	0.4382	0.1864	
0.6570	69302     	0.4373	0.4373	0.4373	0.4373	0.1868	
0.6580	69100     	0.4363	0.4363	0.4363	0.4363	0.1873	
0.6590	68898     	0.4354	0.4354	0.4354	0.4354	0.1877	
0.6600	68696     	0.4345	0.4345	0.4345	0.4345	0.1881	
0.6610	68494     	0.4335	0.4335	0.4335	0.4335	0.1886	
0.6620	68292     	0.4326	0.4326	0.4326	0.4326	0.1890	
0.6630	68090     	0.4317	0.4317	0.4317	0.4317	0.1894	
0.6640	67888     	0.4308	0.4308	0.4308	0.4308	0.1899	
0.6650	67686     	0.4298	0.4298	0.4298	0.4298	0.1903	
0.6660	67484     	0.4289	0.4289	0.4289	0.4289	0.1907	
0.6670	67282     	0.4280	0.4280	0.4280	0.4280	0.1912	
0.6680	67080     	0.4270	0.4270	0.4270	0.4270	0.1916	
0.6690	66878     	0.4261	0.4261	0.4261	0.4261	0.1921	
0.6700	66676     	0.4252	0.4252	0.4252	0.4252	0.1925	
0.6710	66474     	0.4242	0.4242	0.4242	0.4242	0.1930	
0.6720	66272     	0.4233	0.4233	0.4233	0.4233	0.1934	
0.6729	66070     	0.4223	0.4223	0.4223	0.4223	0.1938	
0.6739	65868     	0.4214	0.4214	0.4214	0.4214	0.1943	
0.6749	65666     	0.4205	0.4205	0.4205	0.4205	0.1948	
0.6759	65464     	0.4195	0.4195	0.4195	0.4195	0.1952	
0.6769	65262     	0.4186	0.4186	0.4186	0.4186	0.1957	
0.6779	65060     	0.4176	0.4176	0.4176	0.4176	0.1961	
0.6789	64858     	0.4166	0.4166	0.4166	0.4166	0.1966	
0.6799	64656     	0.4157	0.4157	0.4157	0.4157	0.1970	
0.6809	64454     	0.4147	0.4147	0.4147	0.4147	0.1975	
0.6819	64252     	0.4138	0.4138	0.4138	0.4138	0.1980	
0.6829	64050     	0.4128	0.4128	0.4128	0.4128	0.1984	
0.6839	63848     	0.4119	0.4119	0.4119	0.4119	0.1989	
0.6849	63646     	0.4109	0.4109	0.4109	0.4109	0.1994	
0.6859	63444     	0.4100	0.4100	0.4100	0.4100	0.1998	
0.6869	63242     	0.4091	0.4091	0.4091	0.4091	0.2002	
0.6879	63040     	0.4082	0.4082	0.4082	0.4082	0.2007	
0.6889	62838     	0.4072	0.4072	0.4072	0.4072	0.2012	
0.6899	62636     	0.4062	0.4062	0.4062	0.4062	0.2017	
0.6909	62434     	0.4052	0.4052	0.4052	0.4052	0.2021	
0.6919	62232     	0.4043	0.4043	0.4043	0.4043	0.2026	
0.6929	62030     	0.4033	0.4033	0.4033	0.4033	0.2031	
0.6939	61828     	0.4023	0.4023	0.4023	0.4023	0.2036	
0.6949	61626     	0.4013	0.4013	0.4013	0.4013	0.2041	
0.6959	61424     	0.4003	0.4003	0.4003	0.4003	0.2046	
0.6969	61222     	0.3994	0.3994	0.3994	0.3994	0.2050	
0.6979	61020     	0.3984	0.3984	0.3984	0.3984	0.2055	
0.6989	60818     	0.3974	0.3974	0.3974	0.3974	0.2060	
0.6999	60616     	0.3964	0.3964	0.3964	0.3964	0.2065	
0.7009	60414     	0.3954	0.3954	0.3954	0.3954	0.2070	
0.7019	60212     	0.3944	0.3944	0.3944	0.3944	0.2075	
0.7029	60010     	0.3934	0.3934	0.3934	0.3934	0.2080	
0.7039	59808     	0.3925	0.3925	0.3925	0.3925	0.2085	
0.7049	59606     	0.3915	0.3915	0.3915	0.3915	0.2090	
0.7059	59404     	0.3905	0.3905	0.3905	0.3905	0.2095	
0.7069	59202     	0.3895	0.3895	0.3895	0.3895	0.2100	
0.7079	59000     	0.3885	0.3885	0.3885	0.3885	0.2105	
0.7089	58798     	0.3876	0.3876	0.3876	0.3876	0.2109	
0.7099	58596     	0.3866	0.3866	0.3866	0.3866	0.2115	
0.7109	58394     	0.3856	0.3856	0.3856	0.3856	0.2120	
0.7119	58192     	0.3846	0.3846	0.3846	0.3846	0.2125	
0.7129	57990     	0.3836	0.3836	0.3836	0.3836	0.2130	
0.7139	57788     	0.3826	0.3826	0.3826	0.3826	0.2135	
0.7149	57586     	0.3816	0.3816	0.3816	0.3816	0.2140	
0.7159	57384     	0.3807	0.3807	0.3807	0.3807	0.2145	
0.7169	57182     	0.3797	0.3797	0.3797	0.3797	0.2150	
0.7179	56980     	0.3787	0.3787	0.3787	0.3787	0.2155	
0.7189	56778     	0.3777	0.3777	0.3777	0.3777	0.2160	
0.7199	56576     	0.3767	0.3767	0.3767	0.3767	0.2166	
0.7209	56374     	0.3757	0.3757	0.3757	0.3757	0.2171	
0.7219	56172     	0.3747	0.3747	0.3747	0.3747	0.2176	
0.7229	55970     	0.3737	0.3737	0.3737	0.3737	0.2182	
0.7239	55768     	0.3726	0.3726	0.3726	0.3726	0.2187	
0.7249	55566     	0.3717	0.3717	0.3717	0.3717	0.2192	
0.7259	55364     	0.3707	0.3707	0.3707	0.3707	0.2197	
0.7269	55162     	0.3696	0.3696	0.3696	0.3696	0.2203	
0.7279	54960     	0.3686	0.3686	0.3686	0.3686	0.2208	
0.7289	54758     	0.3676	0.3676	0.3676	0.3676	0.2214	
0.7299	54556     	0.3666	0.3666	0.3666	0.3666	0.2219	
0.7309	54354     	0.3656	0.3656	0.3656	0.3656	0.2224	
0.7319	54152     	0.3645	0.3645	0.3645	0.3645	0.2230	
0.7329	53950     	0.3635	0.3635	0.3635	0.3635	0.2235	
0.7339	53748     	0.3625	0.3625	0.3625	0.3625	0.2241	
0.7349	53546     	0.3614	0.3614	0.3614	0.3614	0.2246	
0.7359	53344     	0.3604	0.3604	0.3604	0.3604	0.2252	
