F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0589	1.9229e+005	0.9827	0.9901	0.9997	0.9910	0.0023	0.9766	0.9897	0.9997	0.0000	0.0000	
0.0599	1.9209e+005	0.9823	0.9899	0.9997	0.9909	0.0023	0.9761	0.9894	0.9997	0.0000	0.0000	
0.0609	1.9188e+005	0.9819	0.9897	0.9997	0.9907	0.0023	0.9757	0.9892	0.9997	0.0000	0.0000	
0.0619	1.9168e+005	0.9816	0.9895	0.9997	0.9905	0.0024	0.9752	0.9890	0.9997	0.0000	0.0000	
0.0629	1.9148e+005	0.9812	0.9893	0.9996	0.9903	0.0024	0.9748	0.9888	0.9996	0.0000	0.0000	
0.0639	1.9127e+005	0.9808	0.9891	0.9996	0.9901	0.0025	0.9743	0.9886	0.9996	0.0000	0.0000	
0.0649	1.9107e+005	0.9804	0.9888	0.9996	0.9899	0.0025	0.9739	0.9884	0.9996	0.0000	0.0000	
0.0659	1.9086e+005	0.9800	0.9886	0.9996	0.9897	0.0026	0.9734	0.9882	0.9996	0.0000	0.0000	
0.0669	1.9066e+005	0.9797	0.9884	0.9996	0.9896	0.0026	0.9730	0.9880	0.9996	0.0000	0.0000	
0.0679	1.9046e+005	0.9793	0.9882	0.9996	0.9894	0.0027	0.9725	0.9877	0.9996	0.0000	0.0000	
0.0689	1.9025e+005	0.9789	0.9880	0.9996	0.9892	0.0027	0.9721	0.9875	0.9996	0.0000	0.0000	
0.0699	1.9005e+005	0.9785	0.9878	0.9996	0.9890	0.0028	0.9716	0.9873	0.9996	0.0000	0.0000	
0.0709	1.8984e+005	0.9781	0.9876	0.9996	0.9888	0.0028	0.9711	0.9871	0.9996	0.0000	0.0000	
0.0719	1.8964e+005	0.9777	0.9874	0.9996	0.9886	0.0029	0.9707	0.9869	0.9996	0.0000	0.0000	
0.0729	1.8944e+005	0.9773	0.9872	0.9995	0.9884	0.0029	0.9702	0.9867	0.9995	0.0000	0.0000	
0.0739	1.8923e+005	0.9769	0.9869	0.9995	0.9882	0.0030	0.9697	0.9864	0.9995	0.0000	0.0000	
0.0749	1.8903e+005	0.9765	0.9867	0.9995	0.9880	0.0030	0.9693	0.9862	0.9995	0.0000	0.0000	
0.0759	1.8882e+005	0.9762	0.9865	0.9995	0.9878	0.0031	0.9688	0.9860	0.9995	0.0000	0.0000	
0.0769	1.8862e+005	0.9758	0.9863	0.9995	0.9876	0.0031	0.9683	0.9858	0.9995	0.0000	0.0000	
0.0779	1.8842e+005	0.9754	0.9861	0.9995	0.9874	0.0032	0.9678	0.9855	0.9995	0.0000	0.0000	
0.0789	1.8821e+005	0.9750	0.9858	0.9995	0.9872	0.0032	0.9673	0.9853	0.9995	0.0000	0.0000	
0.0799	1.8801e+005	0.9746	0.9856	0.9995	0.9870	0.0033	0.9669	0.9851	0.9995	0.0000	0.0000	
0.0809	1.878e+005	0.9742	0.9854	0.9995	0.9868	0.0033	0.9664	0.9849	0.9995	0.0000	0.0000	
0.0819	1.876e+005	0.9738	0.9852	0.9994	0.9866	0.0034	0.9659	0.9846	0.9994	0.0000	0.0000	
0.0829	1.874e+005	0.9734	0.9850	0.9994	0.9864	0.0034	0.9654	0.9844	0.9994	0.0000	0.0000	
0.0839	1.8719e+005	0.9729	0.9847	0.9994	0.9862	0.0035	0.9649	0.9842	0.9994	0.0000	0.0000	
0.0849	1.8699e+005	0.9725	0.9845	0.9994	0.9860	0.0035	0.9644	0.9839	0.9994	0.0000	0.0000	
0.0859	1.8678e+005	0.9721	0.9843	0.9994	0.9858	0.0036	0.9639	0.9837	0.9994	0.0000	0.0000	
0.0869	1.8658e+005	0.9717	0.9840	0.9993	0.9856	0.0036	0.9634	0.9835	0.9993	0.0000	0.0000	
0.0879	1.8638e+005	0.9713	0.9838	0.9993	0.9854	0.0037	0.9629	0.9832	0.9993	0.0000	0.0000	
0.0889	1.8617e+005	0.9709	0.9836	0.9993	0.9852	0.0037	0.9624	0.9830	0.9993	0.0000	0.0000	
0.0899	1.8597e+005	0.9705	0.9834	0.9993	0.9850	0.0038	0.9619	0.9828	0.9993	0.0000	0.0000	
0.0909	1.8576e+005	0.9701	0.9831	0.9993	0.9847	0.0039	0.9614	0.9825	0.9993	0.0000	0.0000	
0.0919	1.8556e+005	0.9697	0.9829	0.9993	0.9845	0.0039	0.9609	0.9823	0.9993	0.0000	0.0000	
0.0929	1.8536e+005	0.9693	0.9827	0.9993	0.9843	0.0040	0.9604	0.9821	0.9993	0.0000	0.0000	
0.0939	1.8515e+005	0.9688	0.9824	0.9993	0.9841	0.0040	0.9599	0.9818	0.9993	0.0000	0.0000	
