F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	
0.6379	73258     	0.3950	0.5468	0.7561	0.7561	0.0675	
0.6389	73056     	0.3938	0.5455	0.7545	0.7545	0.0680	
0.6399	72854     	0.3931	0.5448	0.7535	0.7535	0.0683	
0.6409	72652     	0.3916	0.5434	0.7519	0.7519	0.0688	
0.6419	72450     	0.3903	0.5425	0.7509	0.7509	0.0691	
0.6429	72248     	0.3894	0.5414	0.7492	0.7492	0.0696	
0.6439	72046     	0.3889	0.5406	0.7478	0.7478	0.0701	
0.6449	71844     	0.3877	0.5396	0.7467	0.7467	0.0704	
0.6459	71642     	0.3871	0.5388	0.7451	0.7451	0.0709	
0.6469	71440     	0.3865	0.5380	0.7439	0.7439	0.0713	
0.6479	71238     	0.3856	0.5371	0.7425	0.7425	0.0717	
0.6489	71036     	0.3852	0.5364	0.7412	0.7412	0.0721	
0.6499	70834     	0.3841	0.5352	0.7395	0.7395	0.0727	
0.6509	70632     	0.3837	0.5344	0.7382	0.7382	0.0731	
0.6519	70430     	0.3828	0.5333	0.7366	0.7366	0.0736	
0.6529	70228     	0.3823	0.5326	0.7355	0.7355	0.0739	
0.6539	70026     	0.3816	0.5314	0.7338	0.7338	0.0745	
0.6549	69824     	0.3806	0.5305	0.7326	0.7326	0.0748	
0.6559	69622     	0.3793	0.5292	0.7309	0.7309	0.0754	
0.6569	69420     	0.3785	0.5283	0.7295	0.7295	0.0758	
0.6579	69218     	0.3773	0.5272	0.7282	0.7282	0.0762	
0.6589	69016     	0.3763	0.5262	0.7269	0.7269	0.0766	
0.6599	68814     	0.3750	0.5251	0.7253	0.7253	0.0772	
0.6609	68612     	0.3734	0.5237	0.7235	0.7235	0.0777	
0.6619	68410     	0.3726	0.5228	0.7222	0.7222	0.0781	
0.6629	68208     	0.3709	0.5215	0.7208	0.7208	0.0786	
0.6639	68006     	0.3699	0.5204	0.7192	0.7192	0.0791	
0.6649	67804     	0.3692	0.5197	0.7181	0.7181	0.0794	
0.6659	67602     	0.3684	0.5185	0.7162	0.7162	0.0800	
0.6669	67400     	0.3678	0.5179	0.7150	0.7150	0.0804	
0.6679	67198     	0.3661	0.5165	0.7133	0.7133	0.0810	
0.6689	66996     	0.3654	0.5158	0.7122	0.7122	0.0814	
0.6699	66794     	0.3635	0.5144	0.7107	0.7107	0.0818	
0.6709	66592     	0.3621	0.5131	0.7093	0.7093	0.0823	
0.6719	66390     	0.3604	0.5116	0.7074	0.7074	0.0829	
0.6729	66188     	0.3596	0.5106	0.7061	0.7061	0.0833	
0.6739	65986     	0.3589	0.5098	0.7049	0.7049	0.0837	
