F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.1199	1.7797e+005	0.8459	0.9211	0.9962	0.9962	0.0010	0.9808	0.9808	0.9808	0.0000	0.0000	
0.1209	1.7776e+005	0.8439	0.9200	0.9961	0.9961	0.0010	0.9805	0.9805	0.9805	0.0000	0.0000	
0.1219	1.7756e+005	0.8403	0.9182	0.9960	0.9960	0.0010	0.9803	0.9803	0.9803	0.0000	0.0000	
0.1229	1.7736e+005	0.8384	0.9172	0.9959	0.9959	0.0010	0.9800	0.9800	0.9800	0.0000	0.0000	
0.1239	1.7716e+005	0.8346	0.9152	0.9959	0.9959	0.0010	0.9797	0.9797	0.9797	0.0000	0.0000	
0.1249	1.7696e+005	0.8321	0.9140	0.9958	0.9958	0.0011	0.9795	0.9795	0.9795	0.0000	0.0000	
0.1259	1.7675e+005	0.8285	0.9121	0.9957	0.9957	0.0011	0.9792	0.9792	0.9792	0.0000	0.0000	
0.1269	1.7655e+005	0.8259	0.9108	0.9956	0.9956	0.0011	0.9789	0.9789	0.9789	0.0000	0.0000	
0.1279	1.7635e+005	0.8221	0.9088	0.9955	0.9955	0.0011	0.9787	0.9787	0.9787	0.0000	0.0000	
0.1289	1.7615e+005	0.8197	0.9076	0.9955	0.9955	0.0011	0.9784	0.9784	0.9784	0.0000	0.0000	
0.1299	1.7595e+005	0.8165	0.9059	0.9954	0.9954	0.0012	0.9781	0.9781	0.9781	0.0000	0.0000	
0.1309	1.7574e+005	0.8126	0.9039	0.9953	0.9953	0.0012	0.9778	0.9778	0.9778	0.0000	0.0000	
0.1319	1.7554e+005	0.8096	0.9024	0.9952	0.9952	0.0012	0.9776	0.9776	0.9776	0.0000	0.0000	
0.1329	1.7534e+005	0.8063	0.9007	0.9951	0.9951	0.0012	0.9773	0.9773	0.9773	0.0000	0.0000	
0.1339	1.7514e+005	0.8023	0.8987	0.9950	0.9950	0.0012	0.9770	0.9770	0.9770	0.0000	0.0000	
0.1349	1.7494e+005	0.7993	0.8971	0.9949	0.9949	0.0013	0.9767	0.9767	0.9767	0.0000	0.0000	
0.1359	1.7473e+005	0.7953	0.8951	0.9948	0.9948	0.0013	0.9764	0.9764	0.9764	0.0000	0.0000	
0.1369	1.7453e+005	0.7925	0.8936	0.9947	0.9947	0.0013	0.9761	0.9761	0.9761	0.0000	0.0000	
0.1379	1.7433e+005	0.7887	0.8917	0.9947	0.9947	0.0013	0.9758	0.9758	0.9758	0.0000	0.0000	
0.1389	1.7413e+005	0.7853	0.8899	0.9946	0.9946	0.0014	0.9755	0.9755	0.9755	0.0000	0.0000	
0.1399	1.7393e+005	0.7816	0.8880	0.9945	0.9945	0.0014	0.9753	0.9753	0.9753	0.0000	0.0000	
0.1409	1.7372e+005	0.7776	0.8860	0.9944	0.9944	0.0014	0.9749	0.9749	0.9749	0.0000	0.0000	
0.1419	1.7352e+005	0.7746	0.8844	0.9943	0.9943	0.0014	0.9746	0.9746	0.9746	0.0000	0.0000	
0.1429	1.7332e+005	0.7709	0.8825	0.9942	0.9942	0.0015	0.9743	0.9743	0.9743	0.0000	0.0000	
0.1439	1.7312e+005	0.7673	0.8807	0.9941	0.9941	0.0015	0.9740	0.9740	0.9740	0.0000	0.0000	
0.1449	1.7292e+005	0.7634	0.8787	0.9940	0.9940	0.0015	0.9737	0.9737	0.9737	0.0000	0.0000	
0.1459	1.7271e+005	0.7603	0.8771	0.9939	0.9939	0.0015	0.9734	0.9734	0.9734	0.0000	0.0000	
0.1469	1.7251e+005	0.7571	0.8754	0.9938	0.9938	0.0016	0.9731	0.9731	0.9731	0.0000	0.0000	
0.1479	1.7231e+005	0.7540	0.8738	0.9936	0.9936	0.0016	0.9728	0.9728	0.9728	0.0000	0.0000	
0.1489	1.7211e+005	0.7515	0.8725	0.9935	0.9935	0.0016	0.9724	0.9724	0.9724	0.0000	0.0000	
0.1499	1.7191e+005	0.7490	0.8712	0.9934	0.9934	0.0016	0.9721	0.9721	0.9721	0.0000	0.0000	
0.1509	1.717e+005	0.7468	0.8700	0.9933	0.9933	0.0017	0.9718	0.9718	0.9718	0.0000	0.0000	
0.1519	1.715e+005	0.7450	0.8691	0.9932	0.9932	0.0017	0.9715	0.9715	0.9715	0.0000	0.0000	
0.1529	1.713e+005	0.7428	0.8679	0.9931	0.9931	0.0017	0.9711	0.9711	0.9711	0.0000	0.0000	
0.1539	1.711e+005	0.7407	0.8669	0.9930	0.9930	0.0018	0.9708	0.9708	0.9708	0.0000	0.0000	
0.1549	1.709e+005	0.7387	0.8658	0.9929	0.9929	0.0018	0.9705	0.9705	0.9705	0.0000	0.0000	
0.1558	1.7069e+005	0.7370	0.8649	0.9928	0.9928	0.0018	0.9701	0.9701	0.9701	0.0000	0.0000	
0.1568	1.7049e+005	0.7341	0.8634	0.9926	0.9926	0.0018	0.9698	0.9698	0.9698	0.0000	0.0000	
0.1578	1.7029e+005	0.7323	0.8624	0.9925	0.9925	0.0019	0.9695	0.9695	0.9695	0.0000	0.0000	
0.1588	1.7009e+005	0.7304	0.8614	0.9924	0.9924	0.0019	0.9691	0.9691	0.9691	0.0000	0.0000	
0.1598	1.6989e+005	0.7282	0.8603	0.9923	0.9923	0.0019	0.9688	0.9688	0.9688	0.0000	0.0000	
0.1608	1.6968e+005	0.7260	0.8591	0.9922	0.9922	0.0020	0.9684	0.9684	0.9684	0.0000	0.0000	
0.1618	1.6948e+005	0.7246	0.8583	0.9920	0.9920	0.0020	0.9681	0.9681	0.9681	0.0000	0.0000	
0.1628	1.6928e+005	0.7227	0.8573	0.9919	0.9919	0.0020	0.9677	0.9677	0.9677	0.0000	0.0000	
0.1638	1.6908e+005	0.7208	0.8563	0.9918	0.9918	0.0021	0.9673	0.9673	0.9673	0.0000	0.0000	
0.1648	1.6888e+005	0.7189	0.8553	0.9916	0.9916	0.0021	0.9670	0.9670	0.9670	0.0000	0.0000	
0.1658	1.6867e+005	0.7173	0.8544	0.9915	0.9915	0.0021	0.9666	0.9666	0.9666	0.0000	0.0000	
0.1668	1.6847e+005	0.7157	0.8535	0.9914	0.9914	0.0022	0.9662	0.9662	0.9662	0.0000	0.0000	
0.1678	1.6827e+005	0.7141	0.8527	0.9913	0.9913	0.0022	0.9659	0.9659	0.9659	0.0000	0.0000	
0.1688	1.6807e+005	0.7125	0.8518	0.9911	0.9911	0.0022	0.9655	0.9655	0.9655	0.0000	0.0000	
0.1698	1.6787e+005	0.7114	0.8512	0.9910	0.9910	0.0023	0.9651	0.9651	0.9651	0.0000	0.0000	
0.1708	1.6766e+005	0.7101	0.8505	0.9909	0.9909	0.0023	0.9647	0.9647	0.9647	0.0000	0.0000	
0.1718	1.6746e+005	0.7086	0.8497	0.9907	0.9907	0.0023	0.9643	0.9643	0.9643	0.0000	0.0000	
0.1728	1.6726e+005	0.7077	0.8491	0.9906	0.9906	0.0024	0.9639	0.9639	0.9639	0.0000	0.0000	
0.1738	1.6706e+005	0.7059	0.8482	0.9904	0.9904	0.0024	0.9635	0.9635	0.9635	0.0000	0.0000	
0.1748	1.6686e+005	0.7048	0.8476	0.9903	0.9903	0.0024	0.9631	0.9631	0.9631	0.0000	0.0000	
0.1758	1.6665e+005	0.7034	0.8468	0.9902	0.9902	0.0025	0.9627	0.9627	0.9627	0.0000	0.0000	
0.1768	1.6645e+005	0.7022	0.8461	0.9900	0.9900	0.0025	0.9623	0.9623	0.9623	0.0000	0.0000	
0.1778	1.6625e+005	0.7007	0.8453	0.9899	0.9899	0.0025	0.9619	0.9619	0.9619	0.0000	0.0000	
0.1788	1.6605e+005	0.6993	0.8445	0.9897	0.9897	0.0026	0.9615	0.9615	0.9615	0.0000	0.0000	
0.1798	1.6585e+005	0.6978	0.8437	0.9896	0.9896	0.0026	0.9611	0.9611	0.9611	0.0000	0.0000	
0.1808	1.6564e+005	0.6968	0.8431	0.9894	0.9894	0.0026	0.9607	0.9607	0.9607	0.0000	0.0000	
0.1818	1.6544e+005	0.6960	0.8426	0.9893	0.9893	0.0027	0.9603	0.9603	0.9603	0.0000	0.0000	
0.1828	1.6524e+005	0.6946	0.8419	0.9891	0.9891	0.0027	0.9598	0.9598	0.9598	0.0000	0.0000	
0.1838	1.6504e+005	0.6937	0.8413	0.9890	0.9890	0.0028	0.9594	0.9594	0.9594	0.0000	0.0000	
0.1848	1.6484e+005	0.6927	0.8408	0.9888	0.9888	0.0028	0.9590	0.9590	0.9590	0.0000	0.0000	
0.1858	1.6463e+005	0.6917	0.8402	0.9887	0.9887	0.0028	0.9586	0.9586	0.9586	0.0000	0.0000	
0.1868	1.6443e+005	0.6907	0.8396	0.9885	0.9885	0.0029	0.9581	0.9581	0.9581	0.0000	0.0000	
0.1878	1.6423e+005	0.6898	0.8391	0.9884	0.9884	0.0029	0.9577	0.9577	0.9577	0.0000	0.0000	
0.1888	1.6403e+005	0.6889	0.8386	0.9882	0.9882	0.0030	0.9573	0.9573	0.9573	0.0000	0.0000	
0.1898	1.6383e+005	0.6880	0.8381	0.9881	0.9881	0.0030	0.9568	0.9568	0.9568	0.0000	0.0000	
0.1908	1.6362e+005	0.6875	0.8377	0.9879	0.9879	0.0030	0.9564	0.9564	0.9564	0.0000	0.0000	
0.1918	1.6342e+005	0.6861	0.8369	0.9878	0.9878	0.0031	0.9559	0.9559	0.9559	0.0000	0.0000	
0.1928	1.6322e+005	0.6851	0.8364	0.9876	0.9876	0.0031	0.9555	0.9555	0.9555	0.0000	0.0000	
0.1938	1.6302e+005	0.6845	0.8360	0.9874	0.9874	0.0032	0.9550	0.9550	0.9550	0.0000	0.0000	
0.1948	1.6282e+005	0.6834	0.8353	0.9873	0.9873	0.0032	0.9545	0.9545	0.9545	0.0000	0.0000	
0.1958	1.6261e+005	0.6824	0.8347	0.9871	0.9871	0.0032	0.9541	0.9541	0.9541	0.0000	0.0000	
0.1968	1.6241e+005	0.6818	0.8344	0.9869	0.9869	0.0033	0.9536	0.9536	0.9536	0.0000	0.0000	
0.1978	1.6221e+005	0.6811	0.8340	0.9868	0.9868	0.0033	0.9532	0.9532	0.9532	0.0000	0.0000	
0.1988	1.6201e+005	0.6799	0.8332	0.9866	0.9866	0.0034	0.9527	0.9527	0.9527	0.0000	0.0000	
0.1998	1.6181e+005	0.6790	0.8327	0.9864	0.9864	0.0034	0.9523	0.9523	0.9523	0.0000	0.0000	
0.2008	1.616e+005	0.6781	0.8322	0.9863	0.9863	0.0034	0.9518	0.9518	0.9518	0.0000	0.0000	
0.2018	1.614e+005	0.6768	0.8315	0.9861	0.9861	0.0035	0.9514	0.9514	0.9514	0.0000	0.0000	
0.2028	1.612e+005	0.6761	0.8310	0.9859	0.9859	0.0035	0.9509	0.9509	0.9509	0.0000	0.0000	
0.2038	1.61e+005 	0.6752	0.8305	0.9858	0.9858	0.0036	0.9504	0.9504	0.9504	0.0000	0.0000	
0.2048	1.608e+005	0.6741	0.8299	0.9856	0.9856	0.0036	0.9500	0.9500	0.9500	0.0000	0.0000	
