2219319.427	1310476.225	1	0
2219319.427	1310476.225	1	0
2022104.842	1264723.511	1	0
2034530.766	1288755.378	1	0
2034420.086	1289476.845	1	0
2028487.066	1308840.343	1	0
2028487.066	1308840.343	1	0
2051803.843	1296561.127	1	0
2052262.458	1300755.772	1	0
2066707.737	1286583.634	1	0
2070897.987	1299533.333	1	0
2254012.857	1089344.213	1	0
2277206.889	1062016.554	1	0
2265642.765	1091266.349	1	0
2168006.914	1126805.853	1	0
2166326.487	1131237.367	1	0
2168179.372	1128913.287	1	0
2204452.2	1100051.226	1	0
2208462.037	1101297.664	1	0
2193853.212	1121288.466	1	0
2193417.786	1121577.911	1	0
2198930.348	1122389.53	1	0
2177330.226	1150746.875	1	0
2217787.307	1092692.101	1	0
2225750.394	1103936.329	1	0
2225226.715	1107275.84	1	0
2235776.887	1105298.297	1	0
2241678.929	1103309.446	1	0
2241365.479	1103142.32	1	0
2242817.64	1115794.074	1	0
2241442.44	1116461.803	1	0
2241919.173	1116121.931	1	0
2235703.1	1153398.623	1	0
2264587.386	1105677.413	1	0
2265913.488	1101932.118	1	0
2256882.824	1127108.564	1	0
2237517.412	1175274.864	1	0
2153702.056	1167332.411	1	0
2144311.77	1181946.879	1	0
2141785.135	1185327.834	1	0
2140938.874	1184307.005	1	0
2140606.375	1191045.921	1	0
2110919.126	1250851.592	1	0
2115150.539	1249809.247	1	0
2162420.309	1178121.861	1	0
2163071.985	1176430.921	1	0
2174476.205	1172021.471	1	0
2173501.617	1170655.83	1	0
2169975.118	1171228.973	1	0
2169635.434	1171369.462	1	0
2166066.649	1189548.736	1	0
2153188.434	1241712.77	1	0
2153351.599	1243732.351	1	0
2153579.864	1245739.087	1	0
2156013.514	1246055.69	1	0
2155387.533	1245683.087	1	0
2194924.571	1184245.303	1	0
2194867.437	1183740.344	1	0
2196108.842	1181557.703	1	0
2186053	1198852.984	1	0
2177863.589	1202020.515	1	0
2185114.313	1197458.505	1	0
2183022.202	1196959.7	1	0
2180161.536	1197798.475	1	0
2173115.279	1214614.935	1	0
2168678.629	1234067.023	1	0
2212919.128	1189347.022	1	0
2213785.399	1189997.673	1	0
2199422.313	1206281.941	1	0
2201433.789	1204827.871	1	0
2192711.91	1226431.725	1	0
2194977.297	1227589.91	1	0
2186924.16	1247684.954	1	0
2227840.846	1193831.677	1	0
2227932.972	1194187.003	1	0
2206899.073	1235642.062	1	0
2190506.563	1272159.702	1	0
2079081.651	1332620.495	1	0
2119857.876	1267240.287	1	0
2130020.462	1265956.335	1	0
2098079.315	1340938.388	1	0
2130194.849	1308237.903	1	0
2123786.011	1332856.008	1	0
2141956.938	1309870.222	1	0
2158874.16	1328410.269	1	0
2158800.273	1348344.063	1	0
2091901.647	1356727.917	1	0
2367715.474	993664.0876	1	0
2366478.488	997372.1874	1	0
2357125.694	1011281.484	1	0
2368331.406	1018955.324	1	0
2340057.796	1043203.45	1	0
2353099.054	1033398.633	1	0
2275882.55	1132249.5	1	0
2275792.094	1131918.565	1	0
2269649.928	1154333.076	1	0
2256731.689	1185881.189	1	0
2279432.281	1154123.466	1	0
2301472.405	1123204.665	1	0
2291986.538	1144053.938	1	0
2298876.168	1149165.795	1	0
2295736.466	1149706.989	1	0
2289547.226	1161842.817	1	0
2289058.505	1162038.586	1	0
2288576.831	1161868.584	1	0
2289321.502	1168731.33	1	0
2276269.201	1192564.982	1	0
2269773.896	1211223.1	1	0
2250374.953	1208343.646	1	0
2236831.733	1222375.079	1	0
2239322.006	1223304.787	1	0
2216511.485	1265088.741	1	0
2194374.754	1333905.491	1	0
2179450.17	1350950.359	1	0
2183084.075	1350645.995	1	0
2219321.408	1310471.822	1	0
2164011.298	1386163.82	1	0
2367906.219	1044009.646	1	0
2369868.144	1053557.246	1	0
2359067.595	1061292.143	1	0
2360584.835	1061164.816	1	0
2351672.545	1077430.014	1	0
2388960.579	1051358.012	1	0
2319599.347	1148335.096	1	0
2297897.404	1185234.797	1	0
2290224.988	1194939.62	1	0
2300302.351	1206136.884	1	0
2289362.751	1216581.05	1	0
2327398.403	1178189.514	1	0
2310735.761	1192529.916	1	0
2311973.103	1195982.807	1	0
2312229.534	1195541.158	1	0
2239583.031	1295180.495	1	0
2281644.364	1249630.279	1	0
2281192.688	1249246.657	1	0
2202467.343	1368824.441	1	0
2199967.017	1365927.636	1	0
2195759.214	1407264.833	1	0
2197498.868	1402262.662	1	0
2197522.601	1404152.369	1	0
2196804.149	1403407.794	1	0
2428546.254	1045616.271	1	0
2390588.53	1101757.475	1	0
2413586.686	1069807.222	1	0
2406738.137	1135210.017	1	0
2421123.52	1157422.79	1	0
2467024.356	1086713.643	1	0
2433804.463	1154049.204	1	0
2433155.329	1153962.612	1	0
2439263.268	1157960.309	1	0
2440315.827	1157829.863	1	0
2340213.856	1167115.027	1	0
2345279.86	1174777.298	1	0
2341909.732	1185684.339	1	0
2323288.995	1222048.602	1	0
2391589.998	1213026.394	1	0
2388697.567	1253462.812	1	0
2415957.405	1225763.367	1	0
2300974.983	1254841.7	1	0
2310169.279	1283310.908	1	0
2289927.636	1334151.422	1	0
2380018.065	1276865.609	1	0
2286317.152	1335073.213	1	0
2243563.435	1406266.882	1	0
2245614.836	1410312.299	1	0
2268719.893	1385021.539	1	0
2472325.524	1166121.065	1	0
2495503.342	1205357.549	1	0
2522548.936	1194086.089	1	0
2519242.304	1195210.261	1	0
2408529.007	1268918.564	1	0
2419200.018	1275676.876	1	0
2455582.025	1225376.473	1	0
2463674.129	1252297.986	1	0
2465998.437	1253857.753	1	0
2455726.774	1270961.424	1	0
2453383.333	1281947.228	1	0
2499324.302	1228759.452	1	0
2503242.767	1228498.323	1	0
2487820.611	1264855.581	1	0
2524242.728	1244499.776	1	0
2519069.104	1236829.358	1	0
2523071.892	1240197.335	1	0
2523530.7	1240428.003	1	0
2601089.712	1308068.563	1	0
2596753.929	1306741.421	1	0
2496854.812	1289280.346	1	0
2360697.596	1380714.594	1	0
2358693.568	1385246.632	1	0
2360612.501	1378580.531	1	0
2360751.796	1383527.639	1	0
2555835.854	1232455.018	1	0
2586693.445	1243648.598	1	0
2522848.002	1256694.754	1	0
2516028.042	1260639.013	1	0
2504407.365	1296457.651	1	0
2541609.899	1247469.976	1	0
2543222.503	1248674.773	1	0
2529305.247	1260399.232	1	0
2525246.867	1266544.188	1	0
2521040.104	1274880.662	1	0
2554530.138	1260126.293	1	0
2551070.992	1299413.996	1	0
2551070.992	1299413.996	1	0
2566496.231	1277801.562	1	0
2561885.334	1287804.123	1	0
2558822.479	1295504.115	1	0
2563026.649	1292019.294	1	0
2566768.762	1299079.597	1	0
2569499.444	1297521.89	1	0
2586693.151	1299956.799	1	0
2587204.375	1294942.791	1	0
2562628.139	1334416.499	1	0
2564021.122	1334898.631	1	0
2602927.874	1300446.431	1	0
2600552.905	1304177.731	1	0
2600906.175	1311886.822	1	0
2597885.701	1323659.378	1	0
2599988.779	1326470.524	1	0
2601674.29	1324361.431	1	0
2609062.492	1329048.951	1	0
2608029.682	1332143.147	1	0
2611819.937	1336311.091	1	0
2625224.982	1329588.741	1	0
2599563.147	1518620.747	1	0
2657047.375	1427042.72	1	0
2683782.666	1453637.42	1	0
1875968.27	973430.4539	1	0
1890301.338	1003370.131	1	0
1890007.068	1012168.31	1	0
1890415.91	1039470.281	1	0
1920365.075	993258.9832	1	0
1920303.743	992888.371	1	0
1917406.477	1000568.506	1	0
1916587.864	1007985.436	1	0
1907696.785	1014577.785	1	0
1894999.474	1039120.927	1	0
1916950.394	1019861.531	1	0
1908571.092	1051273.37	1	0
1909085.133	1048697.133	1	0
1954896.387	1054943.331	1	0
1964917.965	1053271.723	1	0
1966632.193	1058919.853	1	0
1966779.629	1058439.025	1	0
1911914.461	1079806.916	1	0
1914010.953	1078808.512	1	0
1915964.466	1108458.648	1	0
1904910.408	1119284.429	1	0
1907025.498	1119496.349	1	0
1904865.396	1127851.27	1	0
1905384.996	1127833.475	1	0
1932157.401	1087605.624	1	0
1931015.57	1100543.329	1	0
1922614.074	1124740.639	1	0
1932260.313	1122646.015	1	0
1926881.568	1118520.456	1	0
1933468.267	1119897.357	1	0
1947668.104	1097115.851	1	0
1949168.104	1100407.434	1	0
1954988.243	1098874.491	1	0
1946765.173	1107901.658	1	0
1944792.577	1121472.094	1	0
1937676.71	1124691.393	1	0
1941416.49	1126631.6	1	0
1938000.241	1124336.12	1	0
1934651.628	1136318.816	1	0
1946939.526	1122555.148	1	0
1938174.18	1147519.5	1	0
1964304.711	1126715.228	1	0
1953581.639	1143945.202	1	0
1942824.859	1176573.236	1	0
1938751.063	1166228.709	1	0
1938454.337	1174876.97	1	0
1938782.074	1240362.95	1	0
1972915.916	1247849.168	1	0
1973765.229	1247544.791	1	0
1967011.177	1270944.7	1	0
1957042.181	1280059.396	1	0
1955195.443	1280889.903	1	0
1973776.825	1279033.879	1	0
1969236.932	1278518.21	1	0
1962856.156	1291616.317	1	0
1963475.262	1294829.962	1	0
1999151.734	1251528.915	1	0
1988594.794	1269285.29	1	0
1988628.86	1268677.57	1	0
1988808.143	1268197.647	1	0
1988700.451	1267705.456	1	0
1977632.792	1280041.179	1	0
1972447.503	1299817.76	1	0
2029513.183	1302870.728	1	0
2038424.192	1297351.467	1	0
