F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0649	1.901e+005	0.5292	0.8211	0.9782	0.0000	0.0000	0.9782	0.9782	0.9782	0.0000	0.0000	
0.0659	1.899e+005	0.5290	0.8206	0.9781	0.0000	0.0000	0.9781	0.9781	0.9781	0.0000	0.0000	
0.0669	1.897e+005	0.5290	0.8202	0.9781	0.0000	0.0000	0.9781	0.9781	0.9781	0.0000	0.0000	
0.0679	1.895e+005	0.5290	0.8198	0.9780	0.0000	0.0000	0.9780	0.9780	0.9780	0.0000	0.0000	
0.0689	1.8929e+005	0.5285	0.8191	0.9779	0.0000	0.0000	0.9779	0.9779	0.9779	0.0000	0.0000	
0.0699	1.8909e+005	0.5283	0.8185	0.9778	0.0000	0.0000	0.9778	0.9778	0.9778	0.0000	0.0000	
0.0709	1.8889e+005	0.5279	0.8181	0.9777	0.0000	0.0000	0.9777	0.9777	0.9777	0.0000	0.0000	
0.0719	1.8868e+005	0.5279	0.8177	0.9776	0.0000	0.0000	0.9776	0.9776	0.9776	0.0000	0.0000	
0.0729	1.8848e+005	0.5278	0.8171	0.9775	0.0000	0.0000	0.9775	0.9775	0.9775	0.0000	0.0000	
0.0739	1.8828e+005	0.5264	0.8162	0.9774	0.0000	0.0000	0.9774	0.9774	0.9774	0.0000	0.0000	
0.0749	1.8807e+005	0.5262	0.8157	0.9772	0.0000	0.0000	0.9772	0.9772	0.9772	0.0000	0.0000	
0.0759	1.8787e+005	0.5261	0.8153	0.9771	0.0000	0.0000	0.9771	0.9771	0.9771	0.0000	0.0000	
0.0769	1.8767e+005	0.5261	0.8149	0.9770	0.0000	0.0000	0.9770	0.9770	0.9770	0.0000	0.0000	
0.0779	1.8746e+005	0.5261	0.8146	0.9769	0.0000	0.0000	0.9769	0.9769	0.9769	0.0000	0.0000	
0.0789	1.8726e+005	0.5222	0.8133	0.9768	0.0000	0.0000	0.9768	0.9768	0.9768	0.0000	0.0000	
0.0799	1.8706e+005	0.5136	0.8107	0.9767	0.0000	0.0000	0.9767	0.9767	0.9767	0.0000	0.0000	
0.0809	1.8686e+005	0.5136	0.8103	0.9765	0.0000	0.0000	0.9765	0.9765	0.9765	0.0000	0.0000	
0.0819	1.8665e+005	0.5136	0.8099	0.9764	0.0000	0.0000	0.9764	0.9764	0.9764	0.0000	0.0000	
0.0829	1.8645e+005	0.5136	0.8095	0.9763	0.0000	0.0000	0.9763	0.9763	0.9763	0.0000	0.0000	
0.0839	1.8625e+005	0.5136	0.8092	0.9761	0.0000	0.0000	0.9761	0.9761	0.9761	0.0000	0.0000	
0.0849	1.8604e+005	0.5136	0.8087	0.9760	0.0000	0.0000	0.9760	0.9760	0.9760	0.0000	0.0000	
0.0859	1.8584e+005	0.5132	0.8082	0.9758	0.0000	0.0000	0.9758	0.9758	0.9758	0.0000	0.0000	
0.0869	1.8564e+005	0.5132	0.8077	0.9757	0.0000	0.0000	0.9757	0.9757	0.9757	0.0000	0.0000	
0.0879	1.8544e+005	0.5105	0.8063	0.9755	0.0000	0.0000	0.9755	0.9755	0.9755	0.0000	0.0000	
0.0889	1.8523e+005	0.5105	0.8057	0.9754	0.0000	0.0000	0.9754	0.9754	0.9754	0.0000	0.0000	
0.0899	1.8503e+005	0.5105	0.8053	0.9752	0.0000	0.0000	0.9752	0.9752	0.9752	0.0000	0.0000	
0.0909	1.8483e+005	0.5080	0.8041	0.9750	0.0000	0.0000	0.9750	0.9750	0.9750	0.0000	0.0000	
0.0919	1.8462e+005	0.5080	0.8037	0.9748	0.0000	0.0000	0.9748	0.9748	0.9748	0.0000	0.0000	
0.0929	1.8442e+005	0.5080	0.8032	0.9746	0.0000	0.0000	0.9746	0.9746	0.9746	0.0000	0.0000	
0.0939	1.8422e+005	0.5079	0.8027	0.9745	0.0000	0.0000	0.9745	0.9745	0.9745	0.0000	0.0000	
0.0949	1.8401e+005	0.5065	0.8015	0.9742	0.0000	0.0000	0.9742	0.9742	0.9742	0.0000	0.0000	
0.0959	1.8381e+005	0.5065	0.8011	0.9740	0.0000	0.0000	0.9740	0.9740	0.9740	0.0000	0.0000	
0.0969	1.8361e+005	0.5065	0.8007	0.9738	0.0000	0.0000	0.9738	0.9738	0.9738	0.0000	0.0000	
0.0979	1.834e+005	0.5063	0.8001	0.9736	0.0000	0.0000	0.9736	0.9736	0.9736	0.0000	0.0000	
0.0989	1.832e+005	0.5049	0.7993	0.9734	0.0000	0.0000	0.9734	0.9734	0.9734	0.0000	0.0000	
0.0999	1.83e+005 	0.5049	0.7989	0.9732	0.0000	0.0000	0.9732	0.9732	0.9732	0.0000	0.0000	
0.1009	1.828e+005	0.5049	0.7984	0.9730	0.0000	0.0000	0.9730	0.9730	0.9730	0.0000	0.0000	
0.1019	1.8259e+005	0.5049	0.7979	0.9728	0.0000	0.0000	0.9728	0.9728	0.9728	0.0000	0.0000	
0.1029	1.8239e+005	0.5049	0.7972	0.9725	0.0000	0.0000	0.9725	0.9725	0.9725	0.0000	0.0000	
0.1039	1.8219e+005	0.5044	0.7965	0.9723	0.0000	0.0000	0.9723	0.9723	0.9723	0.0000	0.0000	
0.1049	1.8198e+005	0.5044	0.7961	0.9721	0.0000	0.0000	0.9721	0.9721	0.9721	0.0000	0.0000	
0.1059	1.8178e+005	0.5044	0.7956	0.9718	0.0000	0.0000	0.9718	0.9718	0.9718	0.0000	0.0000	
0.1069	1.8158e+005	0.5044	0.7951	0.9716	0.0000	0.0000	0.9716	0.9716	0.9716	0.0000	0.0000	
0.1078	1.8138e+005	0.5044	0.7946	0.9713	0.0000	0.0000	0.9713	0.9713	0.9713	0.0000	0.0000	
0.1088	1.8117e+005	0.5040	0.7940	0.9711	0.0000	0.0000	0.9711	0.9711	0.9711	0.0000	0.0000	
0.1098	1.8097e+005	0.5033	0.7930	0.9708	0.0000	0.0000	0.9708	0.9708	0.9708	0.0000	0.0000	
0.1108	1.8077e+005	0.5033	0.7920	0.9705	0.0000	0.0000	0.9705	0.9705	0.9705	0.0000	0.0000	
0.1118	1.8056e+005	0.5031	0.7914	0.9702	0.0000	0.0000	0.9702	0.9702	0.9702	0.0000	0.0000	
0.1128	1.8036e+005	0.5031	0.7908	0.9700	0.0000	0.0000	0.9700	0.9700	0.9700	0.0000	0.0000	
0.1138	1.8016e+005	0.5031	0.7905	0.9697	0.0000	0.0000	0.9697	0.9697	0.9697	0.0000	0.0000	
0.1148	1.7995e+005	0.5027	0.7894	0.9694	0.0000	0.0000	0.9694	0.9694	0.9694	0.0000	0.0000	
0.1158	1.7975e+005	0.5027	0.7890	0.9691	0.0000	0.0000	0.9691	0.9691	0.9691	0.0000	0.0000	
0.1168	1.7955e+005	0.5027	0.7885	0.9689	0.0000	0.0000	0.9689	0.9689	0.9689	0.0000	0.0000	
0.1178	1.7934e+005	0.5027	0.7879	0.9686	0.0000	0.0000	0.9686	0.9686	0.9686	0.0000	0.0000	
0.1188	1.7914e+005	0.5012	0.7862	0.9683	0.0000	0.0000	0.9683	0.9683	0.9683	0.0000	0.0000	
0.1198	1.7894e+005	0.4988	0.7848	0.9680	0.0000	0.0000	0.9680	0.9680	0.9680	0.0000	0.0000	
0.1208	1.7874e+005	0.4988	0.7841	0.9677	0.0000	0.0000	0.9677	0.9677	0.9677	0.0000	0.0000	
0.1218	1.7853e+005	0.4984	0.7836	0.9674	0.0000	0.0000	0.9674	0.9674	0.9674	0.0000	0.0000	
0.1228	1.7833e+005	0.4984	0.7831	0.9671	0.0000	0.0000	0.9671	0.9671	0.9671	0.0000	0.0000	
0.1238	1.7813e+005	0.4984	0.7828	0.9668	0.0000	0.0000	0.9668	0.9668	0.9668	0.0000	0.0000	
